office_type,district,state,county,fips,margin_pct_1,margin_votes_1,margin_pct_2,margin_votes_2
President,0,AR,Garland,051,-33.99171926966673,-15024,-34.13739246845328,-13770
President,0,AR,Grant,053,-67.39024390243902,-5526,-54.74835886214442,-3753
President,0,AR,Greene,055,-59.701863354037265,-9612,-52.98848980723894,-7642
President,0,AR,Hempstead,057,-34.05373831775701,-2332,-28.923253150057274,-2020
President,0,AR,Hot Spring,059,-48.737755833399696,-6120,-42.45450698264918,-5016
President,0,AR,Howard,061,-41.932147290028965,-2027,-38.951230038843335,-1805
President,0,AR,Independence,063,-58.18632855567806,-8444,-52.421334523543855,-7047
President,0,AR,Izard,065,-62.1342512908778,-3610,-54.318013343217196,-2931
President,0,AR,Jackson,067,-43.763504223138874,-2228,-32.96681720007854,-1679
President,0,AR,Jefferson,069,21.702838063439064,5460,25.26963360978079,6490
President,0,AR,Johnson,071,-49.010317961676144,-4655,-40.58019339779926,-3651
President,0,AR,Lafayette,073,-34.266517357222845,-918,-25.4673721340388,-722
President,0,AR,Lawrence,075,-59.569745603551304,-3489,-49.76017054538995,-2801
President,0,AR,Lee,077,4.810393258426966,137,16.844207723035954,506
President,0,AR,Lincoln,079,-43.79354838709678,-1697,-31.54168851599371,-1203
President,0,AR,Little River,081,-48.07803747344022,-2489,-42.50770416024653,-2207
President,0,AR,Logan,083,-59.537993920972646,-4897,-51.34583492792448,-4025
President,0,AR,Lonoke,085,-52.82760420063923,-16198,-53.291489202719866,-14264
President,0,AR,Madison,087,-55.70670657053462,-4095,-49.10056030669419,-3330
President,0,AR,Marion,089,-56.67066506730641,-4252,-55.07591545102709,-3700
President,0,AR,Miller,091,-46.433541049065276,-7675,-43.83390571339369,-7020
President,0,AR,Mississippi,093,-22.18441095446443,-2738,-10.51943055021162,-1367
President,0,AR,Monroe,095,-14.133522727272727,-398,-3.6876355748373104,-102
President,0,AR,Montgomery,097,-59.77278595404079,-2315,-53.35268505079826,-1838
President,0,AR,Nevada,099,-31.477069684335913,-1057,-26.136715125270648,-845
President,0,AR,Newton,101,-62.10605302651326,-2483,-58.32216563923881,-2176
President,0,AR,Ouachita,103,-13.490497455602867,-1299,-10.393684849711567,-1027
President,0,AR,Perry,105,-53.31748433110006,-2467,-46.14289105150724,-1944
President,0,AR,Phillips,107,19.32073053508491,1206,26.820423556715983,1849
President,0,AR,Pike,109,-67.71078662270372,-2875,-62.335692618806874,-2466
President,0,AR,Poinsett,111,-59.75269246110889,-4494,-24.05830020821503,-1271
President,0,AR,Polk,113,-68.18610129564193,-5789,-66.44501908631942,-5396
President,0,AR,Pope,115,-50.38064833005894,-12309,-50.48038988164307,-10876
President,0,AR,Prairie,117,-61.00143061516452,-2132,-49.67685076380729,-1691
President,0,AR,Pulaski,119,22.511708912895102,38260,17.875710083181172,28195
President,0,AR,Randolph,121,-60.77510275983558,-4140,-48.835735783304294,-3083
President,0,AR,St. Francis,123,5.092853123241418,362,11.279007015650297,836
President,0,AR,Saline,125,-41.250724205130005,-23496,-43.495410902233935,-22605
President,0,AR,Scott,127,-69.81132075471699,-2479,-62.01524693404044,-1871
President,0,AR,Searcy,129,-69.09679024632993,-2777,-63.656030286641425,-2354
President,0,AR,Sebastian,131,-35.449724225710646,-16711,-38.07654337993893,-16585
President,0,AR,Sevier,133,-53.21030372933487,-2768,-48.83772415319903,-2206
President,0,AR,Sharp,135,-60.00528680941052,-4540,-54.7009735744089,-3933
President,0,AR,Stone,137,-57.86460087571573,-3436,-52.324950244255476,-2892
President,0,AR,Union,139,-29.46950081291022,-4894,-27.75125474354266,-4534
President,0,AR,Van Buren,141,-56.8848469322403,-4441,-53.93053016453382,-3835
President,0,AR,Washington,143,-3.903846561856873,-3680,-10.39243535117014,-8122
President,0,AR,White,145,-58.94123360854784,-18204,-57.8521729627336,-15881
President,0,AR,Woodruff,147,-27.746365105008078,-687,-8.901960784313726,-227
President,0,AR,Yell,149,-58.47797062750334,-3942,-48.95914853654719,-3128
President,0,CA,Alameda,001,62.52403021832428,481350,64.44312168233596,395162
President,0,CA,Alpine,003,31.309041835357625,232,18.608695652173914,107
President,0,CA,Amador,005,-24.356559949780287,-5432,-25.22401955079716,-4335
President,0,CA,Butte,007,1.662060720095647,1696,-4.003551629537719,-3517
President,0,CA,Calaveras,009,-23.82565159770284,-6472,-23.882869168084536,-5334
President,0,CA,Colusa,011,-16.601685322600932,-1320,-13.527449196239004,-892
President,0,CA,Contra Costa,013,45.336441684014936,263509,43.47383958535671,180839
President,0,CA,Del Norte,015,-15.578064966818022,-1784,-17.61563935476979,-1649
President,0,CA,El Dorado,017,-8.79729287571682,-10217,-13.88577576545479,-12390
President,0,CA,Fresno,019,7.8290283408578185,28561,3.880302400664898,9711
President,0,CA,Glenn,021,-27.169677647892314,-3068,-29.03294594306429,-2723
President,0,CA,Humboldt,023,33.41372697158133,22998,25.903793554524913,8713
President,0,CA,Imperial,025,24.385556613420782,13831,41.12955378314292,17172
President,0,CA,Inyo,027,0.14766374854973105,14,-13.669334667333667,-1093
President,0,CA,Kern,029,-10.195068572139988,-31118,-15.011137903318406,-32683
President,0,CA,Kings,031,-12.250900633863834,-5373,-14.089922480620155,-4544
President,0,CA,Lake,033,6.3125,1818,3.7408968953622077,488
President,0,CA,Lassen,035,-51.48936170212766,-6171,-51.333717136825946,-5350
President,0,CA,Los Angeles,037,44.17450872452147,1883355,48.018492710605145,1273485
President,0,CA,Madera,039,-11.559510070362235,-6210,-17.330648221113155,-5938
President,0,CA,Marin,041,66.54386043735278,103676,62.869175284925554,69119
President,0,CA,Mariposa,043,-18.11284046692607,-1862,-23.239833277008,-2063
President,0,CA,Mendocino,045,35.801642975816875,15515,29.15609969392217,3334
President,0,CA,Merced,047,10.596304436664052,9594,7.925122874679585,3370
President,0,CA,Modoc,049,-45.159059474412174,-1959,-48.07978565049122,-1615
President,0,CA,Mono,051,22.26510316164465,1500,11.951882033372138,616
President,0,CA,Monterey,053,41.28189012893345,67654,39.67375563738673,38355
President,0,CA,Napa,055,40.40514683453038,29141,35.1917411432674,14215
President,0,CA,Nevada,057,14.798109302110044,9580,4.549281375909556,1513
President,0,CA,Orange,059,9.036521053409782,137511,7.680044976907215,83875
President,0,CA,Placer,061,-6.6459022113293935,-15619,-11.298594318815933,-17008
President,0,CA,Plumas,063,-16.73773987206823,-1884,-21.0079275198188,-1855
President,0,CA,Riverside,065,7.95487855315834,79243,4.3344762818674925,29631
President,0,CA,Sacramento,067,25.254841359339544,181403,23.687238784580966,110744
President,0,CA,San Benito,069,24.419693973144582,7038,20.367630320965173,3579
President,0,CA,San Bernardino,071,10.655095364542394,89602,9.77900174186642,58555
President,0,CA,San Diego,073,22.760254276335093,364556,17.835795150699205,180436
President,0,CA,San Francisco,075,72.55230484059369,321739,76.08918819036668,277950
President,0,CA,San Joaquin,077,13.881078757328138,40039,12.886520609431914,21475
President,0,CA,San Luis Obispo,079,13.07231292389201,20874,8.291390728476822,10329
President,0,CA,San Mateo,081,57.69181425035682,215847,57.68680934542381,165849
President,0,CA,Santa Barbara,083,32.067323054801086,64227,28.241913484021826,46380
President,0,CA,Santa Clara,085,47.42440524760089,403355,52.49503905041053,346020
President,0,CA,Santa Cruz,087,60.29793640708307,87309,57.28796835493221,65027
President,0,CA,Shasta,089,-33.142088266953714,-30789,-37.37354246492268,-27116
President,0,CA,Sierra,091,-21.34715025906736,-412,-24.778270509977826,-447
President,0,CA,Siskiyou,093,-15.76545842217484,-3697,-20.699737850373058,-4106
President,0,CA,Solano,095,30.283582162064995,62333,30.476654257466343,47564
President,0,CA,Sonoma,097,51.4862890118247,138113,47.91295867365598,78606
President,0,CA,Stanislaus,099,0.7892924291219122,1696,0.626997393381623,979
President,0,CA,Sutter,101,-16.435272045028142,-7008,-16.264090177133657,-4949
President,0,CA,Tehama,103,-35.61853695901953,-10230,-36.76502732240437,-8410
President,0,CA,Trinity,105,-5.3851070629594116,-337,-11.3019508057676,-533
President,0,CA,Tulare,107,-7.814372888743598,-11474,-12.042803819352656,-11389
President,0,CA,Tuolumne,109,-18.785566264267622,-5711,-20.90149965916837,-4906
President,0,CA,Ventura,111,21.098041627828852,89181,16.800322202409372,51725
President,0,CA,Yolo,113,41.43979272906728,40306,42.04017936511072,21282
President,0,CA,Yuba,115,-21.640312888172694,-6446,-24.119099629594455,-5079
President,0,CO,Adams,001,16.281918600967327,38545,7.2314061384725195,12664
President,0,CO,Alamosa,003,-0.6915983606557377,-54,1.986370885892417,137
President,0,CO,Arapahoe,005,24.639688391498158,86284,13.749653835502631,38727
President,0,CO,Archuleta,007,-15.86832895888014,-1451,-23.93689986282579,-1745
President,0,CO,Baca,009,-69.66292134831461,-1550,-68.24869482676792,-1438
President,0,CO,Bent,011,-33.90501319261214,-771,-30.91966173361522,-585
President,0,CO,Boulder,013,56.56563696260753,116588,48.631567035391974,85949
President,0,CO,Broomfield,014,27.41036198318751,12782,14.080659846821273,5258
President,0,CO,Chaffee,015,6.838229933658964,938,-4.636785162287481,-510
President,0,CO,Cheyenne,017,-75.88028169014085,-862,-72.30483271375465,-778
President,0,CO,Clear Creek,019,12.981062919975566,850,2.874186550976139,159
President,0,CO,Conejos,021,-7.5467343641818605,-327,-3.3249370277078087,-132
President,0,CO,Costilla,023,27.22063037249284,570,29.01098901098901,528
President,0,CO,Crowley,025,-47.65714285714286,-834,-48.510919920582396,-733
President,0,CO,Custer,027,-37.47936158503027,-1362,-41.18798955613577,-1262
President,0,CO,Delta,029,-37.13990707279298,-7194,-45.231378668747375,-7536
President,0,CO,Denver,031,61.365777359094224,241675,56.383587827337266,130974
President,0,CO,Dolores,033,-51.62180814354728,-748,-57.642276422764226,-709
President,0,CO,Douglas,035,-7.174901446033878,-16617,-18.113580948840465,-33133
President,0,CO,Eagle,037,29.842141386410432,8696,19.897395073194463,4499
President,0,CO,Elbert,039,-50.23968814202181,-9537,-54.05060870673721,-8480
President,0,CO,El Paso,041,-10.792426534054465,-40887,-22.567856151024824,-70699
President,0,CO,Fremont,043,-39.70732089055836,-10148,-44.748628884826324,-9791
President,0,CO,Garfield,045,2.2974372249546984,710,-7.087511394712854,-1866
President,0,CO,Gilpin,047,9.316770186335404,390,1.9585898153329602,70
President,0,CO,Grand,049,-1.7527862208713272,-173,-13.485257840949137,-1148
President,0,CO,Gunnison,051,30.35746201966041,3397,19.550489299924724,1818
President,0,CO,Hinsdale,053,-15.50632911392405,-98,-24.108658743633278,-142
President,0,CO,Huerfano,055,-2.882433045846573,-127,-6.468716861081655,-244
President,0,CO,Jackson,057,-57.76255707762557,-506,-53.01624129930394,-457
President,0,CO,Jefferson,059,18.544508250807592,69979,6.995144235273593,21652
President,0,CO,Kiowa,061,-77.18715393133998,-697,-74.44314185228605,-635
President,0,CO,Kit Carson,063,-64.11779901834151,-2482,-65.54110157763631,-2368
President,0,CO,Lake,065,20.348396869477405,806,10.582677165354331,336
President,0,CO,La Plata,067,17.705442005214906,6315,9.208384870776642,2829
President,0,CO,Larimer,069,15.436974565165064,34631,4.923232437840709,9546
President,0,CO,Las Animas,071,-9.885692752166813,-787,-15.56850440759002,-1042
President,0,CO,Lincoln,073,-62.80648811769144,-1665,-61.36552872606161,-1474
President,0,CO,Logan,075,-55.725408279529056,-5869,-55.9575345289631,-5429
President,0,CO,Mesa,077,-27.98216768555097,-25358,-36.287996153640684,-27171
President,0,CO,Mineral,079,-14.55026455026455,-110,-16.411042944785276,-107
President,0,CO,Moffat,081,-63.57813834329633,-4467,-67.88018433179724,-4419
President,0,CO,Montezuma,083,-22.387096774193548,-3470,-30.30851566189202,-3851
President,0,CO,Montrose,085,-36.44571061712543,-9083,-42.074038917892736,-8865
President,0,CO,Morgan,087,-41.59633294528521,-5717,-41.857335127860026,-4976
President,0,CO,Otero,089,-22.462406015037594,-2151,-25.188566891623662,-1269
President,0,CO,Ouray,091,19.601990049751244,788,10.739275935503498,353
President,0,CO,Park,093,-16.98942229454841,-2088,-26.373840897999024,-2702
President,0,CO,Phillips,095,-59.23541247484909,-1472,-58.104631217838765,-1355
President,0,CO,Pitkin,097,51.927741072175294,6209,45.41253489939347,4717
President,0,CO,Prowers,099,-45.855062039201584,-2550,-46.90638810767376,-2335
President,0,CO,Pueblo,101,1.7214237986840168,1520,0.3310487090763907,199
President,0,CO,Rio Blanco,103,-67.73232186399349,-2500,-68.36437718277067,-2349
President,0,CO,Rio Grande,105,-18.477398889770022,-1165,-19.588192419825074,-1075
President,0,CO,Routt,107,27.595401753970137,4657,16.976474005228,2338
President,0,CO,Saguache,109,13.897904986721747,471,8.718138160325083,236
President,0,CO,San Juan,111,24.866785079928952,140,9.881422924901186,50
President,0,CO,San Miguel,113,54.167476199728,2788,44.76919508234748,1930
President,0,CO,Sedgwick,115,-56.708160442600274,-820,-54.83870967741935,-748
President,0,CO,Summit,117,39.55300611504951,7309,27.632152418902933,4438
President,0,CO,Teller,119,-35.20278646909499,-5963,-42.47694149123425,-6033
President,0,CO,Washington,121,-74.00265957446808,-2226,-73.67060561299853,-1995
President,0,CO,Weld,123,-18.018422691773274,-30085,-22.432917258390013,-30013
President,0,CO,Yuma,125,-66.69343505320217,-3322,-65.48027444253859,-3054
President,0,CT,Fairfield,001,27.160405082559883,128466,20.294970008213923,83266
President,0,CT,Hartford,003,27.672832802179215,124344,21.511250717024993,85877
President,0,CT,Litchfield,005,-5.055605147660493,-5437,-13.896586407208982,-13540
President,0,CT,Middlesex,007,16.313014727377197,16183,7.3063957829008395,6459
President,0,CT,New Haven,009,17.40202880520599,72737,12.03163531599403,45228
President,0,CT,New London,011,16.00885361450961,22349,6.727055176788969,8377
President,0,CT,Tolland,013,11.405904700419637,9187,5.7883195577988555,4461
President,0,CT,Windham,015,-4.274926853198311,-2440,-7.814133285998856,-3962
President,0,DE,Kent,001,4.071243895432347,3543,-4.90485232919882,-3642
President,0,DE,New Castle,003,37.085452642777426,106670,29.60132788716019,77398
President,0,DE,Sussex,005,-11.246830354381842,-14548,-21.998979341107983,-23278
President,0,DC,District of Columbia,001,86.75237254469212,298737,88.72452474738824,248670
President,0,FL,Alachua,001,27.160528456424785,38732,22.519499010381217,28786
President,0,FL,Baker,003,-70.23259122270431,-9874,-64.76175399715055,-8182
President,0,FL,Bay,005,-43.51887684898521,-40483,-46.265676813805925,-40321
President,0,FL,Bradford,007,-52.626173708920184,-7174,-49.5040502562407,-5989
President,0,FL,Brevard,009,-16.446762980785223,-59334,-19.754276461250186,-62095
President,0,FL,Broward,011,29.795483213459306,285343,35.05372266925284,288435
President,0,FL,Calhoun,013,-62.28930432117683,-4065,-56.22218559419812,-3411
President,0,FL,Charlotte,015,-26.620250988482034,-30970,-27.797099342836084,-26775
President,0,FL,Citrus,017,-41.047978714273455,-38260,-39.71855760773967,-31612
President,0,FL,Clay,019,-37.1070294602307,-46163,-44.31052151594069,-47130
President,0,FL,Collier,021,-24.69901548470296,-51329,-26.01448637869857,-44356
President,0,FL,Columbia,023,-45.16070455783548,-14922,-44.46612768330081,-12760
President,0,FL,DeSoto,027,-32.02464649656371,-4054,-27.720472075085958,-2983
President,0,FL,Dixie,029,-66.04628382515,-5394,-63.20466537073035,-4552
President,0,FL,Duval,031,3.8135627612515726,18794,-1.5006974021187962,-6434
President,0,FL,Escambia,033,-15.111051111685018,-25745,-20.61619033170854,-31256
President,0,FL,Flagler,035,-20.751296781750238,-14882,-20.585930015850067,-11819
President,0,FL,Franklin,037,-37.30471601693678,-2555,-39.66350158254206,-2381
President,0,FL,Gadsden,039,36.56257890749937,8688,37.46999411205218,8273
President,0,FL,Gilchrist,041,-63.96489416623645,-6195,-62.758374910905204,-5283
President,0,FL,Glades,043,-46.158290005777005,-2397,-39.60964408725603,-1725
President,0,FL,Gulf,045,-50.569643513414185,-4128,-49.52603379585108,-3605
President,0,FL,Hamilton,047,-31.76672384219554,-1852,-28.251696936341954,-1540
President,0,FL,Hardee,049,-45.06776664702416,-3824,-40.79450970040913,-3091
President,0,FL,Hendry,051,-23.006182380216384,-2977,-14.244552494147309,-1582
President,0,FL,Hernando,053,-30.198674280677917,-32893,-28.985491808517438,-27211
President,0,FL,Highlands,055,-34.377995016292886,-17935,-32.042817346289674,-14608
President,0,FL,Hillsborough,057,6.877060035418214,48969,6.804890836739084,40494
President,0,FL,Holmes,059,-78.91486546096162,-7156,-77.874441570656,-6624
President,0,FL,Indian River,061,-21.57071929752575,-21028,-24.490281237092756,-19567
President,0,FL,Jackson,063,-38.904500646772824,-8722,-37.37676810972996,-7848
President,0,FL,Jefferson,065,-6.88675896343628,-582,-5.143305850019631,-393
President,0,FL,Lafayette,067,-71.56916347731,-2618,-67.55555555555556,-2280
President,0,FL,Lake,069,-20.043158522388484,-42354,-23.1262286783835,-39291
President,0,FL,Lee,071,-19.18055135961249,-75552,-20.385700298038348,-66416
President,0,FL,Leon,073,28.272437687581707,46064,25.11699851900609,38159
President,0,FL,Levy,075,-45.556275653488875,-10544,-44.751381215469614,-8667
President,0,FL,Liberty,077,-60.432462791350744,-2152,-57.38998482549317,-1891
President,0,FL,Madison,079,-19.498933901918978,-1829,-15.55921439491944,-1323
President,0,FL,Manatee,081,-16.049650162704303,-34821,-17.14924294620801,-30615
President,0,FL,Marion,083,-25.916937409480564,-52968,-26.22116514313551,-45752
President,0,FL,Martin,085,-24.58825436055345,-24275,-26.85296415950362,-23024
President,0,FL,Miami-Dade,086,7.350434295514585,85031,29.564613199546322,289340
President,0,FL,Monroe,087,-7.93687147348477,-3812,-6.918980063156902,-2936
President,0,FL,Nassau,089,-45.91317950723504,-27002,-50.22240367879322,-23372
President,0,FL,Okaloosa,091,-39.14138159195002,-45550,-47.76319580357054,-48077
President,0,FL,Okeechobee,093,-44.37758555848063,-7080,-39.53198356807512,-5389
President,0,FL,Orange,095,23.110180212325243,149616,24.640527665811653,134488
President,0,FL,Osceola,097,13.81208100396669,23817,25.028396710982204,35035
President,0,FL,Palm Beach,099,12.78664904198107,98861,15.314004884097773,100649
President,0,FL,Pasco,101,-20.050998443553997,-60548,-21.57058974976538,-51945
President,0,FL,Pinellas,103,0.2217199824910892,1241,-1.1024983723958333,-5419
President,0,FL,Polk,105,-14.431503018155546,-49537,-14.105021350959031,-40034
President,0,FL,Putnam,107,-41.20364006268386,-14987,-36.60725223569766,-11953
President,0,FL,St. Johns,109,-26.664854887839567,-47096,-33.43011320312042,-45596
President,0,FL,St. Lucie,111,-1.5647416201522921,-2694,-2.441537401141184,-3436
President,0,FL,Santa Rosa,113,-46.548144545862634,-49773,-53.4449629426297,-46728
President,0,FL,Sarasota,115,-10.444423912039175,-28260,-11.562783085130127,-26422
President,0,FL,Seminole,117,2.7939343979449034,7287,-1.6285091609211282,-3654
President,0,FL,Sumter,119,-36.135589555062985,-33420,-39.258176884238544,-30091
President,0,FL,Suwannee,121,-56.6319988602365,-11925,-55.29317269076305,-10326
President,0,FL,Taylor,123,-53.8362792534808,-5452,-51.44950964543593,-4774
President,0,FL,Union,125,-65.33226581265012,-4080,-62.4099771649394,-3553
President,0,FL,Volusia,127,-14.066530271045638,-43246,-13.050126006515459,-33970
President,0,FL,Wakulla,129,-40.876983264507714,-7523,-40.13946819603754,-6159
President,0,FL,Walton,131,-51.72382237880625,-22609,-56.122053696474865,-18834
President,0,FL,Washington,133,-61.07730996998459,-7529,-57.15183058147882,-6369
President,0,GA,Appling,001,-57.04410011918951,-4786,-57.9465943167214,-4058
President,0,GA,Atkinson,003,-46.75118858954041,-1475,-45.19969278033794,-1177
President,0,GA,Bacon,005,-72.68052281979858,-3392,-68.55361596009975,-2749
President,0,GA,Baker,007,-15.755627009646302,-245,-8.680555555555555,-125
President,0,GA,Baldwin,009,1.2985589830694209,237,1.7045101088646968,274
President,0,GA,Banks,011,-77.97977502556527,-6863,-78.40483731644112,-5446
President,0,GA,Barrow,013,-43.11858864481422,-16351,-50.3850423199667,-14525
President,0,GA,Bartow,015,-50.691582117945465,-25581,-55.204645595089524,-21675
President,0,GA,Ben Hill,017,-26.173065204143814,-1718,-27.62113793685632,-1636
President,0,GA,Berrien,019,-66.5116879762366,-5150,-66.53969221392656,-4367
President,0,GA,Bibb,021,23.82696495743417,16849,20.220481080803058,11794
President,0,GA,Bleckley,023,-52.85564120532586,-3017,-53.1617349006891,-2623
President,0,GA,Brantley,025,-81.21047877145438,-6293,-78.63166268894193,-4942
President,0,GA,Brooks,027,-20.701309674693704,-1470,-18.746011486917677,-1175
President,0,GA,Bryan,029,-35.16287790016405,-7502,-43.17201088760539,-6503
President,0,GA,Bulloch,031,-23.725490196078432,-7139,-23.45244503333195,-5664
President,0,GA,Burke,033,-1.7972479640550407,-192,2.556149732620321,239
President,0,GA,Butts,035,-43.59867470903067,-5132,-43.800780837817875,-4151
President,0,GA,Calhoun,037,15.468607825295724,340,17.251606524962927,349
President,0,GA,Camden,039,-30.7438993498269,-7282,-33.853917662682605,-6373
President,0,GA,Candler,043,-42.06725344166102,-1864,-43.59861591695502,-1638
President,0,GA,Carroll,045,-38.99250991334998,-21240,-40.144934162399416,-17561
President,0,GA,Catoosa,047,-55.94759610959409,-18235,-60.69784986797435,-16091
President,0,GA,Charlton,049,-50.656742556917685,-2314,-48.55289421157685,-1946
President,0,GA,Chatham,051,18.75074958023507,25015,14.47841302481771,15349
President,0,GA,Chattahoochee,053,-13.463969658659924,-213,-11.054913294797688,-153
President,0,GA,Chattooga,055,-61.791044776119406,-6210,-58.755760368663594,-4845
President,0,GA,Cherokee,057,-39.2265994544764,-56806,-49.99593954432664,-55408
President,0,GA,Clarke,059,42.07727963229853,21605,38.043011239004095,16823
President,0,GA,Clay,061,10.731707317073171,154,10.30684500393391,131
President,0,GA,Clayton,063,70.91159975073444,79655,71.9081984849164,64168
President,0,GA,Clinch,065,-47.570779447745544,-1361,-42.52967662709783,-1039
President,0,GA,Cobb,067,14.327403689856958,56411,2.0874690586476485,6814
President,0,GA,Coffee,069,-39.87774418298935,-6067,-39.47179044329303,-5485
President,0,GA,Colquitt,071,-47.16523685192092,-7587,-47.321954090641555,-6432
President,0,GA,Columbia,073,-25.790878063915606,-20781,-37.69590278859636,-24197
President,0,GA,Cook,075,-40.38379530916844,-2841,-40.12918184829414,-2423
President,0,GA,Coweta,077,-35.53561895337179,-27291,-42.30775503547256,-25941
President,0,GA,Crawford,079,-46.09963946247132,-2813,-42.91254605390731,-2213
President,0,GA,Crisp,081,-24.93464459106187,-2003,-22.72,-1704
President,0,GA,Dade,083,-64.63545870325531,-4805,-65.43764026931709,-4082
President,0,GA,Dawson,085,-67.85647658727692,-10912,-72.22602739726027,-8436
President,0,GA,Decatur,087,-16.97204301075269,-1973,-18.607149833951944,-1905
President,0,GA,DeKalb,089,67.37361967492569,249785,64.75795194527345,191600
President,0,GA,Dodge,091,-45.4838309998761,-3671,-45.5325232308792,-3185
President,0,GA,Dooly,093,-6.041412911084044,-248,-2.1115745568300315,-81
President,0,GA,Dougherty,095,40.034573639017204,14127,38.31098010316875,12997
President,0,GA,Douglas,097,25.120828871588575,17360,10.752200819314913,6168
President,0,GA,Early,099,-5.0115651503469545,-260,-8.09284818067754,-387
President,0,GA,Echols,101,-75.57251908396947,-1089,-72.34042553191489,-850
President,0,GA,Effingham,103,-49.548636406829054,-15643,-55.62727078435563,-13014
President,0,GA,Elbert,105,-36.49547486642678,-3347,-34.908998988877656,-2762
President,0,GA,Emanuel,107,-38.57969489742241,-3667,-36.96095942842562,-2897
President,0,GA,Evans,109,-36.825994819872854,-1564,-35.369239311493615,-1274
President,0,GA,Fannin,111,-64.64408377668529,-9599,-65.47092825569534,-7702
President,0,GA,Fayette,113,-6.797788704614273,-4894,-19.505853908953913,-11779
President,0,GA,Floyd,115,-41.094796932826974,-16989,-43.55620437956205,-14918
President,0,GA,Forsyth,117,-33.18743185034529,-42915,-47.653986065725384,-46374
President,0,GA,Franklin,119,-69.44728286112401,-7476,-68.57446306348832,-5811
President,0,GA,Fulton,121,46.38693036566949,242965,42.12042547025466,171503
President,0,GA,Gilmer,123,-63.52193645990923,-10497,-66.93935341776135,-8510
President,0,GA,Glascock,125,-79.68051118210863,-1247,-78.92086330935251,-1097
President,0,GA,Glynn,127,-23.185195770220062,-9735,-28.624305983960518,-9744
President,0,GA,Gordon,129,-62.50156035451255,-15021,-63.63395225464191,-11995
President,0,GA,Grady,131,-31.895021948258147,-3415,-33.112006095569825,-3042
President,0,GA,Greene,133,-26.494130202774812,-2979,-25.976673083456006,-2294
President,0,GA,Gwinnett,135,18.25840593396985,75594,5.741963566315048,18600
President,0,GA,Habersham,137,-63.99588860065587,-13075,-66.35044642857143,-10701
President,0,GA,Hall,139,-43.24198946287153,-39150,-50.65803544693654,-35528
President,0,GA,Hancock,141,43.871899831447145,1822,51.9036954087346,1854
President,0,GA,Haralson,143,-73.97866067668117,-10539,-71.61791994344792,-8105
President,0,GA,Harris,145,-44.329948476814565,-8862,-47.88311371400683,-7849
President,0,GA,Hart,147,-49.56002514142049,-6308,-46.66071251364493,-4702
President,0,GA,Heard,149,-68.50203930292918,-3695,-62.45839277223015,-2627
President,0,GA,Henry,151,20.475129676905315,25184,4.346318226791926,4261
President,0,GA,Houston,153,-12.428178198241534,-9301,-21.644084017528836,-12891
President,0,GA,Irwin,155,-51.00767754318618,-2126,-49.76769609182837,-1821
President,0,GA,Jackson,157,-58.02256138022561,-21860,-63.88365302879107,-17285
President,0,GA,Jasper,159,-53.12663526949241,-4061,-46.692154255319146,-2809
President,0,GA,Jeff Davis,161,-63.54184716686883,-3667,-62.90037335429358,-3201
President,0,GA,Jefferson,163,6.820264432517345,521,10.84511104701471,752
President,0,GA,Jenkins,165,-25.904486251808972,-895,-25.840474620962425,-784
President,0,GA,Johnson,167,-39.707317073170735,-1628,-37.561108093427485,-1383
President,0,GA,Jones,169,-33.86902370429892,-5058,-34.685404024273396,-4344
President,0,GA,Lamar,171,-41.02819237147595,-3711,-38.495049504950494,-2916
President,0,GA,Lanier,173,-41.666666666666664,-1490,-41.209367354072,-1179
President,0,GA,Laurens,175,-28.238968809115306,-6419,-29.123817359111477,-5664
President,0,GA,Lee,177,-44.56742850305133,-7449,-52.99163476534808,-7475
President,0,GA,Liberty,179,24.0487987286155,5145,21.178957841064545,3406
President,0,GA,Lincoln,181,-37.51346692523163,-1741,-36.292682926829265,-1488
President,0,GA,Long,183,-26.3744033940251,-1492,-30.834752981260646,-1267
President,0,GA,Lowndes,185,-12.028907345485925,-5576,-18.18379376850569,-6694
President,0,GA,Lumpkin,187,-58.186852102247116,-9037,-60.0210970464135,-7397
President,0,GA,McDuffie,189,-19.13916786226686,-2001,-18.69874838152784,-1733
President,0,GA,McIntosh,191,-20.967741935483872,-1404,-20.091634142202615,-1184
President,0,GA,Macon,193,23.05382800772035,1075,27.175180779099602,1165
President,0,GA,Madison,195,-52.9892213965321,-7915,-56.69317706153202,-6772
President,0,GA,Marion,197,-26.56551724137931,-963,-22.243166823751178,-708
President,0,GA,Meriwether,199,-20.56633262848212,-2237,-15.423156518897724,-1416
President,0,GA,Miller,201,-46.506704304869444,-1318,-49.84251968503937,-1266
President,0,GA,Mitchell,205,-10.511046641374692,-942,-9.9274532264223,-780
President,0,GA,Monroe,207,-42.796664528543936,-6672,-41.42800788954635,-5251
President,0,GA,Montgomery,209,-49.91177211998992,-1980,-51.151685393258425,-1821
President,0,GA,Morgan,211,-41.67093798052281,-4878,-41.34605193428723,-3901
President,0,GA,Murray,213,-69.15978946000389,-10643,-68.75704395427468,-8541
President,0,GA,Muscogee,215,24.019425193134115,19339,18.590456674473067,12701
President,0,GA,Newton,217,10.91566176199432,5920,2.3500125608057187,1029
President,0,GA,Oconee,219,-33.506834075015895,-8433,-40.1050972149238,-7632
