state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
Kentucky,Logan County,Republican,48.3,12350,3094,9067,25.1,73.4
Kentucky,Lyon County,Republican,47.5,4228,1092,3100,25.8,73.3
Kentucky,McCracken County,Republican,31.6,33549,11195,21820,33.4,65.0
Kentucky,McCreary County,Republican,76.7,6438,725,5664,11.3,88.0
Kentucky,McLean County,Republican,53.5,4782,1074,3633,22.5,76.0
Kentucky,Madison County,Republican,26.8,43957,15581,27356,35.4,62.2
Kentucky,Magoffin County,Republican,54.3,5447,1214,4174,22.3,76.6
Kentucky,Marion County,Republican,38.0,8928,2722,6113,30.5,68.5
Kentucky,Marshall County,Republican,52.4,17603,4071,13297,23.1,75.5
Kentucky,Martin County,Republican,78.6,3936,403,3496,10.2,88.8
Kentucky,Mason County,Republican,39.1,7958,2362,5477,29.7,68.8
Kentucky,Meade County,Republican,46.5,14113,3632,10185,25.7,72.2
Kentucky,Menifee County,Republican,50.3,3102,750,2311,24.2,74.5
Kentucky,Mercer County,Republican,46.7,11735,3033,8506,25.8,72.5
Kentucky,Metcalfe County,Republican,59.5,5012,975,3959,19.5,79.0
Kentucky,Monroe County,Republican,74.5,5330,657,4628,12.3,86.8
Kentucky,Montgomery County,Republican,41.7,12842,3630,8993,28.3,70.0
Kentucky,Morgan County,Republican,56.4,5544,1175,4301,21.2,77.6
Kentucky,Muhlenberg County,Republican,48.8,14235,3545,10497,24.9,73.7
Kentucky,Nelson County,Republican,36.6,23256,7188,15703,30.9,67.5
Kentucky,Nicholas County,Republican,42.8,3396,955,2408,28.1,70.9
Kentucky,Ohio County,Republican,55.5,11129,2404,8582,21.6,77.1
Kentucky,Oldham County,Republican,21.5,37976,14505,22654,38.2,59.7
Kentucky,Owen County,Republican,58.5,5458,1098,4292,20.1,78.6
Kentucky,Owsley County,Republican,76.7,1896,216,1671,11.4,88.1
Kentucky,Pendleton County,Republican,60.5,6925,1322,5515,19.1,79.6
Kentucky,Perry County,Republican,54.3,10626,2356,8129,22.2,76.5
Kentucky,Pike County,Republican,60.7,25395,4866,20284,19.2,79.9
Kentucky,Powell County,Republican,48.6,5505,1367,4041,24.8,73.4
Kentucky,Pulaski County,Republican,62.6,31557,5666,25442,18.0,80.6
Kentucky,Robertson County,Republican,55.0,1146,253,884,22.1,77.1
Kentucky,Rockcastle County,Republican,69.9,7784,1134,6577,14.6,84.5
Kentucky,Rowan County,Republican,21.1,10065,3880,5994,38.5,59.6
Kentucky,Russell County,Republican,69.1,8955,1331,7519,14.9,84.0
Kentucky,Scott County,Republican,24.8,28969,10567,17767,36.5,61.3
Kentucky,Shelby County,Republican,29.6,23550,8077,15055,34.3,63.9
Kentucky,Simpson County,Republican,36.7,8732,2681,5888,30.7,67.4
Kentucky,Spencer County,Republican,54.3,11433,2530,8737,22.1,76.4
Kentucky,Taylor County,Republican,51.2,12517,2963,9376,23.7,74.9
Kentucky,Todd County,Republican,53.2,5363,1205,4062,22.5,75.7
Kentucky,Trigg County,Republican,50.1,7376,1791,5487,24.3,74.4
Kentucky,Trimble County,Republican,51.3,4320,1012,3227,23.4,74.7
Kentucky,Union County,Republican,52.3,6577,1529,4965,23.2,75.5
Kentucky,Warren County,Republican,16.8,55401,22479,31791,40.6,57.4
Kentucky,Washington County,Republican,45.6,6225,1644,4482,26.4,72.0
Kentucky,Wayne County,Republican,62.0,9240,1700,7430,18.4,80.4
Kentucky,Webster County,Republican,51.6,5993,1412,4506,23.6,75.2
Kentucky,Whitley County,Republican,65.2,15356,2552,12567,16.6,81.8
Kentucky,Wolfe County,Republican,42.2,2979,839,2097,28.2,70.4
Kentucky,Woodford County,Republican,12.1,15211,6530,8362,42.9,55.0
Louisiana,Acadia Parish,Republican,60.4,28425,5443,22596,19.1,79.5
Louisiana,Allen Parish,Republican,55.7,9810,2108,7574,21.5,77.2
Louisiana,Ascension Parish,Republican,32.6,62325,20399,40687,32.7,65.3
Louisiana,Assumption Parish,Republican,30.6,11235,3833,7271,34.1,64.7
Louisiana,Avoyelles Parish,Republican,40.8,17292,4979,12028,28.8,69.6
Louisiana,Beauregard Parish,Republican,67.5,16357,2542,13575,15.5,83.0
Louisiana,Bienville Parish,Republican,11.7,7050,3067,3891,43.5,55.2
Louisiana,Bossier Parish,Republican,41.0,54655,15662,38074,28.7,69.7
Louisiana,Caddo Parish,Democrat,6.7,104912,55110,48021,52.5,45.8
Louisiana,Calcasieu Parish,Republican,35.2,82663,25982,55066,31.4,66.6
Louisiana,Caldwell Parish,Republican,67.9,4762,745,3976,15.6,83.5
Louisiana,Cameron Parish,Republican,82.9,4039,324,3671,8.0,90.9
Louisiana,Catahoula Parish,Republican,46.8,4858,1269,3541,26.1,72.9
Louisiana,Claiborne Parish,Republican,15.8,6580,2731,3770,41.5,57.3
Louisiana,Concordia Parish,Republican,26.9,8828,3177,5550,36.0,62.9
Louisiana,De Soto Parish,Republican,24.8,14736,5457,9112,37.0,61.8
Louisiana,East Baton Rouge Parish,Democrat,13.0,208182,115577,88420,55.5,42.5
Louisiana,East Carroll Parish,Democrat,27.0,3036,1900,1080,62.6,35.6
Louisiana,East Feliciana Parish,Republican,17.0,10509,4280,6064,40.7,57.7
Louisiana,Evangeline Parish,Republican,44.7,15412,4158,11053,27.0,71.7
Louisiana,Franklin Parish,Republican,44.4,9720,2658,6970,27.3,71.7
Louisiana,Grant Parish,Republican,74.1,9392,1157,8117,12.3,86.4
Louisiana,Iberia Parish,Republican,31.3,32713,11027,21251,33.7,65.0
Louisiana,Iberville Parish,Democrat,3.7,16719,8514,7893,50.9,47.2
Louisiana,Jackson Parish,Republican,42.6,7632,2143,5394,28.1,70.7
Louisiana,Jefferson Parish,Republican,11.1,193733,84477,105949,43.6,54.7
Louisiana,Jefferson Davis Parish,Republican,55.4,14841,3208,11423,21.6,77.0
Louisiana,Lafayette Parish,Republican,28.6,114521,39685,72519,34.7,63.3
Louisiana,Lafourche Parish,Republican,60.3,45388,8672,36024,19.1,79.4
Louisiana,LaSalle Parish,Republican,81.1,7077,638,6378,9.0,90.1
Louisiana,Lincoln Parish,Republican,19.5,19275,7559,11311,39.2,58.7
Louisiana,Livingston Parish,Republican,69.9,65230,9249,54877,14.2,84.1
Louisiana,Madison Parish,Democrat,15.5,4670,2654,1930,56.8,41.3
Louisiana,Morehouse Parish,Republican,13.5,11574,4946,6510,42.7,56.2
Louisiana,Natchitoches Parish,Republican,14.8,16554,6896,9358,41.7,56.5
Louisiana,Orleans Parish,Democrat,68.1,177819,147854,26664,83.1,15.0
Louisiana,Ouachita Parish,Republican,23.6,69166,25913,42255,37.5,61.1
Louisiana,Plaquemines Parish,Republican,36.3,11014,3414,7412,31.0,67.3
Louisiana,Pointe Coupee Parish,Republican,22.7,12371,4683,7503,37.9,60.6
Louisiana,Rapides Parish,Republican,32.0,58865,19475,38347,33.1,65.1
Louisiana,Red River Parish,Republican,18.6,4132,1644,2413,39.8,58.4
Louisiana,Richland Parish,Republican,34.1,9940,3225,6607,32.4,66.5
Louisiana,Sabine Parish,Republican,66.5,10596,1731,8776,16.3,82.8
Louisiana,St. Bernard Parish,Republican,28.5,17650,6151,11179,34.8,63.3
Louisiana,St. Charles Parish,Republican,29.5,28517,9800,18233,34.4,63.9
Louisiana,St. Helena Parish,Democrat,10.2,6158,3346,2714,54.3,44.1
Louisiana,St. James Parish,Democrat,4.4,12590,6510,5954,51.7,47.3
Louisiana,St. John the Baptist Parish,Democrat,28.2,21432,13582,7538,63.4,35.2
Louisiana,St. Landry Parish,Republican,14.1,41154,17372,23171,42.2,56.3
Louisiana,St. Martin Parish,Republican,36.1,27038,8439,18203,31.2,67.3
Louisiana,St. Mary Parish,Republican,29.2,23186,8055,14811,34.7,63.9
Louisiana,St. Tammany Parish,Republican,44.2,140110,37746,99666,26.9,71.1
Louisiana,Tangipahoa Parish,Republican,32.8,57661,18887,37806,32.8,65.6
Louisiana,Tensas Parish,Democrat,5.1,2554,1329,1197,52.0,46.9
Louisiana,Terrebonne Parish,Republican,50.1,46240,11198,34339,24.2,74.3
Louisiana,Union Parish,Republican,51.4,11201,2654,8407,23.7,75.1
Louisiana,Vermilion Parish,Republican,62.0,27324,5009,21930,18.3,80.3
Louisiana,Vernon Parish,Republican,64.9,17268,2898,14107,16.8,81.7
Louisiana,Washington Parish,Republican,37.6,19513,5970,13307,30.6,68.2
Louisiana,Webster Parish,Republican,31.0,18216,6172,11830,33.9,64.9
Louisiana,West Baton Rouge Parish,Republican,10.5,14097,6200,7684,44.0,54.5
Louisiana,West Carroll Parish,Republican,71.4,5052,710,4317,14.1,85.5
Louisiana,West Feliciana Parish,Republican,24.9,6268,2298,3863,36.7,61.6
Louisiana,Winn Parish,Republican,49.4,6225,1543,4619,24.8,74.2
Maine,Androscoggin County,Republican,2.9,58707,27617,29268,47.0,49.9
Maine,Aroostook County,Republican,20.0,35746,13956,21080,39.0,59.0
Maine,Cumberland County,Democrat,35.7,193765,128759,59584,66.5,30.8
Maine,Franklin County,Republican,3.9,17390,8069,8754,46.4,50.3
Maine,Hancock County,Democrat,12.4,35325,19369,14982,54.8,42.4
Maine,Kennebec County,Democrat,0.3,71858,34902,34721,48.6,48.3
Maine,Knox County,Democrat,19.9,25734,15110,9982,58.7,38.8
Maine,Lincoln County,Democrat,10.3,23594,12684,10256,53.8,43.5
Maine,Oxford County,Republican,8.7,33492,14755,17698,44.1,52.8
Maine,Penobscot County,Republican,8.4,85269,37713,44825,44.2,52.6
Maine,Piscataquis County,Republican,26.5,9908,3517,6143,35.5,62.0
Maine,Sagadahoc County,Democrat,15.7,24038,13528,9755,56.3,40.6
Maine,Somerset County,Republican,23.4,27578,10199,16644,37.0,60.4
Maine,Waldo County,Democrat,4.8,24320,12345,11196,50.8,46.0
Maine,Washington County,Republican,19.7,17357,6761,10194,39.0,58.7
Maine,York County,Democrat,12.6,129659,71189,54817,54.9,42.3
Maryland,Allegany County,Republican,38.3,30641,9158,20886,29.9,68.2
Maryland,Anne Arundel County,Democrat,14.5,309617,172823,127821,55.8,41.3
Maryland,Baltimore County,Democrat,27.1,414932,258409,146202,62.3,35.2
Maryland,Calvert County,Republican,5.6,49112,22587,25346,46.0,51.6
Maryland,Caroline County,Republican,32.8,15794,5095,10283,32.3,65.1
Maryland,Carroll County,Republican,23.7,100327,36456,60218,36.3,60.0
Maryland,Cecil County,Republican,26.6,47462,16809,29439,35.4,62.0
Maryland,Charles County,Democrat,40.9,89498,62171,25579,69.5,28.6
Maryland,Dorchester County,Republican,12.0,15977,6857,8764,42.9,54.9
Maryland,Frederick County,Democrat,9.6,145615,77675,63682,53.3,43.7
Maryland,Garrett County,Republican,55.9,15611,3281,12002,21.0,76.9
Maryland,Harford County,Republican,12.0,148186,63095,80930,42.6,54.6
Maryland,Howard County,Democrat,44.3,183062,129433,48390,70.7,26.4
Maryland,Kent County,Democrat,1.3,10794,5329,5195,49.4,48.1
Maryland,Montgomery County,Democrat,59.6,533743,419569,101222,78.6,19.0
Maryland,Prince George's County,Democrat,80.6,424855,379208,37090,89.3,8.7
Maryland,Queen Anne's County,Republican,26.5,30290,10709,18741,35.4,61.9
Maryland,St. Mary's County,Republican,13.8,55665,23138,30826,41.6,55.4
Maryland,Somerset County,Republican,14.8,10147,4241,5739,41.8,56.6
Maryland,Talbot County,Democrat,0.5,22555,11062,10946,49.0,48.5
Maryland,Washington County,Republican,20.9,67779,26044,40224,38.4,59.3
Maryland,Wicomico County,Republican,1.9,46216,22054,22944,47.7,49.6
Maryland,Worcester County,Republican,19.0,31691,12560,18571,39.6,58.6
Maryland,Baltimore city,Democrat,76.6,237461,207260,25374,87.3,10.7
Massachusetts,Barnstable County,Democrat,24.4,150325,91994,55311,61.2,36.8
Massachusetts,Berkshire County,Democrat,47.1,71375,51705,18064,72.4,25.3
Massachusetts,Bristol County,Democrat,12.0,279279,153377,119872,54.9,42.9
Massachusetts,Dukes County,Democrat,56.9,12798,9914,2631,77.5,20.6
Massachusetts,Essex County,Democrat,29.0,421210,267198,144837,63.4,34.4
Massachusetts,Franklin County,Democrat,44.3,42458,30030,11201,70.7,26.4
Massachusetts,Hampden County,Democrat,17.7,218177,125948,87318,57.7,40.0
Massachusetts,Hampshire County,Democrat,46.7,87854,63362,22281,72.1,25.4
Massachusetts,Middlesex County,Democrat,45.2,863577,617196,226956,71.5,26.3
Massachusetts,Nantucket County,Democrat,45.5,7306,5241,1914,71.7,26.2
Massachusetts,Norfolk County,Democrat,36.3,407751,273312,125294,67.0,30.7
Massachusetts,Plymouth County,Democrat,17.3,301816,173630,121227,57.5,40.2
Massachusetts,Suffolk County,Democrat,63.1,335462,270522,58613,80.6,17.5
Massachusetts,Worcester County,Democrat,17.9,432014,248773,171683,57.6,39.7
Michigan,Alcona County,Republican,38.3,7064,2142,4848,30.3,68.6
Michigan,Alger County,Republican,18.8,5128,2053,3014,40.0,58.8
Michigan,Allegan County,Republican,25.3,67094,24449,41392,36.4,61.7
Michigan,Alpena County,Republican,27.6,16969,6000,10686,35.4,63.0
Michigan,Antrim County,Republican,23.7,15949,5960,9748,37.4,61.1
Michigan,Arenac County,Republican,35.7,8831,2774,5928,31.4,67.1
Michigan,Baraga County,Republican,25.6,4038,1478,2512,36.6,62.2
Michigan,Barry County,Republican,32.5,35905,11797,23471,32.9,65.4
Michigan,Bay County,Republican,11.6,60255,26151,33125,43.4,55.0
Michigan,Benzie County,Republican,9.1,12262,5480,6601,44.7,53.8
Michigan,Berrien County,Republican,7.4,82391,37438,43519,45.4,52.8
Michigan,Branch County,Republican,38.5,20536,6159,14064,30.0,68.5
Michigan,Calhoun County,Republican,11.0,66281,28877,36221,43.6,54.6
Michigan,Cass County,Republican,28.9,26216,9130,16699,34.8,63.7
Michigan,Charlevoix County,Republican,17.1,17000,6939,9841,40.8,57.9
Michigan,Cheboygan County,Republican,29.9,15868,5437,10186,34.3,64.2
Michigan,Chippewa County,Republican,22.8,17642,6648,10681,37.7,60.5
Michigan,Clare County,Republican,34.8,16281,5199,10861,31.9,66.7
Michigan,Clinton County,Republican,6.6,47927,21968,25098,45.8,52.4
Michigan,Crawford County,Republican,30.7,7861,2672,5087,34.0,64.7
Michigan,Delta County,Republican,26.4,21151,7606,13207,36.0,62.4
Michigan,Dickinson County,Republican,33.4,14589,4744,9617,32.5,65.9
Michigan,Eaton County,Republican,0.7,64327,31299,31798,48.7,49.4
Michigan,Emmet County,Republican,11.1,22177,9662,12135,43.6,54.7
Michigan,Genesee County,Democrat,9.3,221360,119390,98714,53.9,44.6
Michigan,Gladwin County,Republican,36.7,14603,4524,9893,31.0,67.7
Michigan,Gogebic County,Republican,12.4,8266,3570,4600,43.2,55.6
Michigan,Grand Traverse County,Republican,3.0,60236,28683,30502,47.6,50.6
Michigan,Gratiot County,Republican,28.3,19127,6693,12102,35.0,63.3
Michigan,Hillsdale County,Republican,47.9,23302,5883,17037,25.2,73.1
Michigan,Houghton County,Republican,14.2,18501,7750,10378,41.9,56.1
Michigan,Huron County,Republican,39.3,18437,5490,12731,29.8,69.1
Michigan,Ingham County,Democrat,32.2,144550,94212,47639,65.2,33.0
Michigan,Ionia County,Republican,30.3,32209,10901,20657,33.8,64.1
Michigan,Iosco County,Republican,28.5,15363,5373,9759,35.0,63.5
Michigan,Iron County,Republican,25.4,6789,2493,4216,36.7,62.1
Michigan,Isabella County,Republican,2.6,29421,14072,14815,47.8,50.4
Michigan,Jackson County,Republican,19.0,80861,31995,47372,39.6,58.6
Michigan,Kalamazoo County,Democrat,18.8,143414,83686,56823,58.4,39.6
Michigan,Kalkaska County,Republican,41.7,10631,3002,7436,28.2,69.9
Michigan,Kent County,Democrat,6.1,361048,187915,165741,52.0,45.9
Michigan,Keweenaw County,Republican,12.2,1557,672,862,43.2,55.4
Michigan,Lake County,Republican,26.2,6323,2288,3946,36.2,62.4
Michigan,Lapeer County,Republican,36.3,52650,16367,35482,31.1,67.4
Michigan,Leelanau County,Democrat,5.2,16900,8795,7916,52.0,46.8
Michigan,Lenawee County,Republican,19.9,53375,20918,31541,39.2,59.1
Michigan,Livingston County,Republican,22.6,127197,48220,76982,37.9,60.5
Michigan,Luce County,Republican,42.2,3001,842,2109,28.1,70.3
Michigan,Mackinac County,Republican,23.9,7015,2632,4304,37.5,61.4
Michigan,Macomb County,Republican,8.1,494256,223952,263863,45.3,53.4
Michigan,Manistee County,Republican,15.1,14655,6107,8321,41.7,56.8
Michigan,Marquette County,Democrat,11.1,37462,20465,16286,54.6,43.5
Michigan,Mason County,Republican,19.8,17254,6802,10207,39.4,59.2
Michigan,Mecosta County,Republican,28.0,21049,7375,13267,35.0,63.0
Michigan,Menominee County,Republican,30.2,12607,4316,8117,34.2,64.4
Michigan,Midland County,Republican,14.7,49088,20493,27675,41.7,56.4
Michigan,Missaukee County,Republican,53.4,8755,1967,6648,22.5,75.9
Michigan,Monroe County,Republican,22.7,87148,32975,52710,37.8,60.5
Michigan,Montcalm County,Republican,37.8,32100,9703,21815,30.2,68.0
Michigan,Montmorency County,Republican,43.4,5859,1628,4171,27.8,71.2
Michigan,Muskegon County,Democrat,0.6,92444,45643,45133,49.4,48.8
Michigan,Newaygo County,Republican,40.4,27161,7873,18857,29.0,69.4
Michigan,Oakland County,Democrat,14.1,770351,434148,325971,56.4,42.3
Michigan,Oceana County,Republican,28.0,14062,4944,8892,35.2,63.2
Michigan,Ogemaw County,Republican,40.1,11907,3475,8253,29.2,69.3
Michigan,Ontonagon County,Republican,25.4,3804,1391,2358,36.6,62.0
Michigan,Osceola County,Republican,46.3,12329,3214,8928,26.1,72.4
Michigan,Oscoda County,Republican,43.6,4874,1342,3466,27.5,71.1
Michigan,Otsego County,Republican,34.2,14757,4743,9779,32.1,66.3
Michigan,Ottawa County,Republican,21.4,168713,64705,100913,38.4,59.8
Michigan,Presque Isle County,Republican,29.1,8344,2911,5342,34.9,64.0
Michigan,Roscommon County,Republican,30.0,15018,5166,9670,34.4,64.4
Michigan,Saginaw County,Democrat,0.3,103349,51088,50785,49.4,49.1
Michigan,St. Clair County,Republican,30.2,92064,31363,59185,34.1,64.3
Michigan,St. Joseph County,Republican,31.7,27936,9262,18127,33.2,64.9
Michigan,Sanilac County,Republican,45.5,22446,5966,16194,26.6,72.1
Michigan,Schoolcraft County,Republican,31.6,4745,1589,3090,33.5,65.1
Michigan,Shiawassee County,Republican,19.9,39224,15347,23149,39.1,59.0
Michigan,Tuscola County,Republican,39.3,29445,8712,20297,29.6,68.9
Michigan,Van Buren County,Republican,12.3,39066,16803,21591,43.0,55.3
Michigan,Washtenaw County,Democrat,46.6,216418,157136,56241,72.6,26.0
Michigan,Wayne County,Democrat,38.1,872469,597170,264553,68.4,30.3
Michigan,Wexford County,Republican,34.3,18265,5838,12102,32.0,66.3
Minnesota,Aitkin County,Republican,26.4,10025,3607,6258,36.0,62.4
Minnesota,Anoka County,Republican,1.9,211132,100893,104902,47.8,49.7
Minnesota,Becker County,Republican,30.1,19401,6589,12438,34.0,64.1
Minnesota,Beltrami County,Republican,3.2,24189,11426,12188,47.2,50.4
Minnesota,Benton County,Republican,31.9,22260,7280,14382,32.7,64.6
Minnesota,Big Stone County,Republican,27.2,2974,1053,1863,35.4,62.6
Minnesota,Blue Earth County,Democrat,4.4,36051,18330,16731,50.8,46.4
Minnesota,Brown County,Republican,32.8,14635,4753,9552,32.5,65.3
Minnesota,Carlton County,Democrat,1.5,20369,10098,9791,49.6,48.1
Minnesota,Carver County,Republican,4.8,66361,30774,34009,46.4,51.2
Minnesota,Cass County,Republican,28.8,18289,6342,11620,34.7,63.5
Minnesota,Chippewa County,Republican,30.6,6611,2226,4250,33.7,64.3
Minnesota,Chisago County,Republican,29.2,34570,11806,21916,34.2,63.4
Minnesota,Clay County,Democrat,4.0,32239,16357,15043,50.7,46.7
Minnesota,Clearwater County,Republican,44.8,4708,1260,3372,26.8,71.6
Minnesota,Cook County,Democrat,34.0,3806,2496,1203,65.6,31.6
Minnesota,Cottonwood County,Republican,38.2,6107,1834,4165,30.0,68.2
Minnesota,Crow Wing County,Republican,29.7,40173,13726,25676,34.2,63.9
Minnesota,Dakota County,Democrat,13.9,262259,146155,109638,55.7,41.8
Minnesota,Dodge County,Republican,30.4,12187,4079,7783,33.5,63.9
Minnesota,Douglas County,Republican,32.8,24165,7868,15799,32.6,65.4
Minnesota,Faribault County,Republican,33.6,7914,2531,5191,32.0,65.6
Minnesota,Fillmore County,Republican,22.6,12141,4551,7301,37.5,60.1
Minnesota,Freeborn County,Republican,16.0,16818,6889,9578,41.0,57.0
Minnesota,Goodhue County,Republican,14.9,28636,11806,16052,41.2,56.1
Minnesota,Grant County,Republican,26.5,3654,1300,2269,35.6,62.1
Minnesota,Hennepin County,Democrat,43.3,755969,532623,205973,70.5,27.2
Minnesota,Houston County,Republican,13.0,11440,4853,6334,42.4,55.4
Minnesota,Hubbard County,Republican,28.9,12965,4462,8202,34.4,63.3
Minnesota,Isanti County,Republican,38.5,24235,7138,16491,29.5,68.0
Minnesota,Itasca County,Republican,16.8,26561,10786,15239,40.6,57.4
Minnesota,Jackson County,Republican,37.8,5819,1745,3948,30.0,67.8
Minnesota,Kanabec County,Republican,37.9,9242,2774,6278,30.0,67.9
Minnesota,Kandiyohi County,Republican,25.7,23367,8440,14437,36.1,61.8
Minnesota,Kittson County,Republican,20.5,2639,1006,1546,38.1,58.6
Minnesota,Koochiching County,Republican,21.3,6922,2659,4131,38.4,59.7
Minnesota,Lac qui Parle County,Republican,26.8,4040,1446,2528,35.8,62.6
Minnesota,Lake County,Democrat,3.5,7202,3647,3393,50.6,47.1
Minnesota,Lake of the Woods County,Republican,42.9,2408,671,1704,27.9,70.8
Minnesota,Le Sueur County,Republican,30.4,16818,5672,10775,33.7,64.1
Minnesota,Lincoln County,Republican,38.0,3115,937,2121,30.1,68.1
Minnesota,Lyon County,Republican,26.0,12893,4634,7979,35.9,61.9
