state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
UT,Davis County,Republican,23.3,104661,22575,46985,21.6,44.9
UT,Duchesne County,Republican,72.2,6932,500,5505,7.2,79.4
UT,Emery County,Republican,70.9,4263,379,3402,8.9,79.8
UT,Garfield County,Republican,53.4,2294,352,1577,15.3,68.7
UT,Grand County,Republican,0.0,4456,1932,1934,43.4,43.4
UT,Iron County,Republican,51.6,15354,2104,10025,13.7,65.3
UT,Juab County,Republican,57.0,4076,436,2759,10.7,67.7
UT,Kane County,Republican,43.4,3482,739,2248,21.2,64.6
UT,Millard County,Republican,65.5,5234,431,3860,8.2,73.7
UT,Morgan County,Republican,50.3,5136,572,3156,11.1,61.4
UT,Piute County,Republican,82.0,617,31,537,5.0,87.0
UT,Rich County,Republican,62.2,1096,104,786,9.5,71.7
UT,Salt Lake County,Democrat,10.2,361347,154831,117901,42.8,32.6
UT,San Juan County,Republican,11.8,5385,1997,2635,37.1,48.9
UT,Sanpete County,Republican,55.3,9778,1026,6436,10.5,65.8
UT,Sevier County,Republican,69.6,8308,673,6455,8.1,77.7
UT,Summit County,Democrat,15.3,20133,10251,7160,50.9,35.6
UT,Tooele County,Republican,30.1,18905,4015,9693,21.2,51.3
UT,Uintah County,Republican,68.9,12883,1002,9876,7.8,76.7
UT,Utah County,Republican,37.3,174942,24579,89755,14.0,51.3
UT,Wasatch County,Republican,25.2,12120,3063,6115,25.3,50.5
UT,Washington County,Republican,52.1,57494,9583,39566,16.7,68.8
UT,Wayne County,Republican,48.8,1410,271,959,19.2,68.0
UT,Weber County,Republican,20.0,81451,22187,38447,27.2,47.2
VA,Accomack County,Republican,11.7,15755,6737,8582,42.8,54.5
VA,Albemarle County,Democrat,25.0,56134,33297,19232,59.3,34.3
VA,Alexandria city,Democrat,59.0,74384,57147,13241,76.8,17.8
VA,Alleghany County,Republican,37.1,7306,2165,4873,29.6,66.7
VA,Amelia County,Republican,36.3,7035,2150,4704,30.6,66.9
VA,Amherst County,Republican,30.7,15164,4986,9643,32.9,63.6
VA,Appomattox County,Republican,46.4,7954,2023,5714,25.4,71.8
VA,Arlington County,Democrat,60.1,119344,91879,20155,77.0,16.9
VA,Augusta County,Republican,49.2,36661,8108,26152,22.1,71.3
VA,Bath County,Republican,42.1,2243,603,1548,26.9,69.0
VA,Bedford County,Republican,49.4,42186,9733,30578,23.1,72.5
VA,Bland County,Republican,67.8,3124,453,2572,14.5,82.3
VA,Botetourt County,Republican,47.6,18641,4492,13369,24.1,71.7
VA,Bristol city,Republican,43.8,6966,1832,4884,26.3,70.1
VA,Brunswick County,Democrat,18.7,7645,4473,3045,58.5,39.8
VA,Buchanan County,Republican,60.4,9220,1721,7292,18.7,79.1
VA,Buckingham County,Republican,11.6,7284,3128,3969,42.9,54.5
VA,Buena Vista city,Republican,30.9,2395,693,1432,28.9,59.8
VA,Campbell County,Republican,47.2,27218,6597,19442,24.2,71.4
VA,Caroline County,Republican,5.0,14189,6425,7143,45.3,50.3
VA,Carroll County,Republican,59.6,13587,2557,10653,18.8,78.4
VA,Charles City County,Democrat,23.0,3745,2244,1381,59.9,36.9
VA,Charlotte County,Republican,22.9,5792,2153,3479,37.2,60.1
VA,Charlottesville city,Democrat,67.1,22211,17865,2951,80.4,13.3
VA,Chesapeake city,Republican,1.3,111827,52554,53988,47.0,48.3
VA,Chesterfield County,Republican,2.3,175288,80993,84938,46.2,48.5
VA,Clarke County,Republican,19.8,8131,3047,4657,37.5,57.3
VA,Colonial Heights city,Republican,39.3,8427,2367,5681,28.1,67.4
VA,Covington city,Republican,18.3,2369,914,1349,38.6,56.9
VA,Craig County,Republican,57.4,2784,541,2139,19.4,76.8
VA,Culpeper County,Republican,25.3,22087,7744,13341,35.1,60.4
VA,Cumberland County,Republican,13.5,4875,2032,2693,41.7,55.2
VA,Danville city,Democrat,19.9,18862,11051,7306,58.6,38.7
VA,Dickenson County,Republican,56.2,6405,1335,4932,20.8,77.0
VA,Dinwiddie County,Republican,12.4,13533,5765,7447,42.6,55.0
VA,Emporia city,Democrat,31.2,2367,1531,792,64.7,33.5
VA,Essex County,Republican,2.1,5354,2541,2657,47.5,49.6
VA,Fairfax County,Democrat,36.2,542858,354485,157837,65.3,29.1
VA,Fairfax city,Democrat,30.9,11854,7363,3695,62.1,31.2
VA,Falls Church city,Democrat,58.5,7667,5810,1323,75.8,17.3
VA,Fauquier County,Republican,24.7,37124,12960,22110,34.9,59.6
VA,Floyd County,Republican,37.4,7972,2300,5289,28.9,66.3
VA,Fluvanna County,Republican,9.4,13492,5751,7018,42.6,52.0
VA,Franklin County,Republican,42.1,26805,7254,18560,27.1,69.2
VA,Franklin city,Democrat,27.1,4040,2516,1421,62.3,35.2
VA,Frederick County,Republican,35.3,40133,11920,26069,29.7,65.0
VA,Fredericksburg city,Democrat,26.6,11135,6690,3731,60.1,33.5
VA,Galax city,Republican,39.0,2363,680,1603,28.8,67.8
VA,Giles County,Republican,48.6,8196,1949,5930,23.8,72.4
VA,Gloucester County,Republican,39.3,19524,5399,13087,27.7,67.0
VA,Goochland County,Republican,25.0,13930,4884,8374,35.1,60.1
VA,Grayson County,Republican,57.7,7258,1407,5593,19.4,77.1
VA,Greene County,Republican,31.7,9503,2923,5943,30.8,62.5
VA,Greensville County,Democrat,18.8,4363,2558,1737,58.6,39.8
VA,Halifax County,Republican,16.5,16946,6890,9698,40.7,57.2
VA,Hampton city,Democrat,37.7,61489,41030,17802,66.7,29.0
VA,Hanover County,Republican,32.4,62313,19360,39592,31.1,63.5
VA,Harrisonburg city,Democrat,21.9,17693,10100,6232,57.1,35.2
VA,Henrico County,Democrat,21.0,161966,93615,59674,57.8,36.8
VA,Henry County,Republican,29.2,24029,8199,15207,34.1,63.3
VA,Highland County,Republican,42.2,1391,371,958,26.7,68.9
VA,Hopewell city,Democrat,9.4,8968,4722,3885,52.7,43.3
VA,Isle of Wight County,Republican,20.9,20481,7673,11971,37.5,58.4
VA,James City County,Republican,5.1,42737,19091,21284,44.7,49.8
VA,King and Queen County,Republican,16.9,3615,1451,2059,40.1,57.0
VA,King George County,Republican,27.9,11967,4002,7338,33.4,61.3
VA,King William County,Republican,35.3,9088,2752,5963,30.3,65.6
VA,Lancaster County,Republican,9.9,6599,2862,3520,43.4,53.3
VA,Lee County,Republican,63.2,9353,1627,7542,17.4,80.6
VA,Lexington city,Democrat,30.5,2448,1514,766,61.8,31.3
VA,Loudoun County,Democrat,16.8,180265,99909,69633,55.4,38.6
VA,Louisa County,Republican,24.5,17507,6208,10507,35.5,60.0
VA,Lunenburg County,Republican,17.6,5577,2226,3206,39.9,57.5
VA,Lynchburg city,Republican,9.1,35349,14787,17979,41.8,50.9
VA,Madison County,Republican,31.9,6934,2202,4418,31.8,63.7
VA,Manassas city,Democrat,16.2,15210,8395,5934,55.2,39.0
VA,Manassas Park city,Democrat,28.5,5214,3218,1732,61.7,33.2
VA,Martinsville city,Democrat,23.5,5873,3531,2149,60.1,36.6
VA,Mathews County,Republican,36.9,5292,1563,3515,29.5,66.4
VA,Mecklenburg County,Republican,11.3,15177,6571,8283,43.3,54.6
VA,Middlesex County,Republican,26.0,5994,2107,3668,35.2,61.2
VA,Montgomery County,Democrat,1.3,42695,20015,19455,46.9,45.6
VA,Nelson County,Republican,5.7,8247,3677,4150,44.6,50.3
VA,New Kent County,Republican,37.6,12163,3545,8117,29.1,66.7
VA,Newport News city,Democrat,25.3,68432,40997,23650,59.9,34.6
VA,Norfolk city,Democrat,42.0,75172,51429,19875,68.4,26.4
VA,Northampton County,Democrat,9.3,6134,3255,2686,53.1,43.8
VA,Northumberland County,Republican,27.6,8176,2830,5089,34.6,62.2
VA,Norton city,Republican,43.8,1456,383,1021,26.3,70.1
VA,Nottoway County,Republican,13.2,6717,2829,3712,42.1,55.3
VA,Orange County,Republican,26.6,17157,5955,10511,34.7,61.3
VA,Page County,Republican,49.8,10663,2514,7824,23.6,73.4
VA,Patrick County,Republican,55.2,8489,1768,6454,20.8,76.0
VA,Petersburg city,Democrat,76.9,13717,12005,1448,87.5,10.6
VA,Pittsylvania County,Republican,39.6,31687,9195,21742,29.0,68.6
VA,Poquoson city,Republican,49.0,7114,1599,5089,22.5,71.5
VA,Portsmouth city,Democrat,36.5,43000,28462,12773,66.2,29.7
VA,Powhatan County,Republican,46.5,16794,4057,11875,24.2,70.7
VA,Prince Edward County,Democrat,5.4,9113,4590,4099,50.4,45.0
VA,Prince George County,Republican,16.9,16140,6419,9157,39.8,56.7
VA,Prince William County,Democrat,20.1,144854,83093,54065,57.4,37.3
VA,Pulaski County,Republican,40.7,15112,4170,10314,27.6,68.3
VA,Radford city,Democrat,4.8,6032,2923,2637,48.5,43.7
VA,Rappahannock County,Republican,17.8,4444,1741,2532,39.2,57.0
VA,Richmond County,Republican,23.7,3651,1347,2213,36.9,60.6
VA,Richmond city,Democrat,63.8,94724,74640,14254,78.8,15.0
VA,Roanoke County,Republican,28.0,50149,16787,30857,33.5,61.5
VA,Roanoke city,Democrat,17.6,41728,23403,16045,56.1,38.5
VA,Rockbridge County,Republican,29.6,10685,3506,6671,32.8,62.4
VA,Rockingham County,Republican,43.6,36536,9361,25269,25.6,69.2
VA,Russell County,Republican,58.9,12195,2328,9516,19.1,78.0
VA,Salem city,Republican,24.9,12129,4212,7225,34.7,59.6
VA,Scott County,Republican,66.3,10055,1579,8242,15.7,82.0
VA,Shenandoah County,Republican,43.3,20335,5269,14078,25.9,69.2
VA,Smyth County,Republican,55.3,12825,2661,9747,20.7,76.0
VA,Southampton County,Republican,16.3,8872,3595,5035,40.5,56.8
VA,Spotsylvania County,Republican,16.8,62083,24204,34619,39.0,55.8
VA,Stafford County,Republican,9.1,65350,27879,33840,42.7,51.8
VA,Staunton city,Democrat,1.8,11144,5329,5129,47.8,46.0
VA,Suffolk city,Democrat,13.9,41929,23012,17206,54.9,41.0
VA,Surry County,Democrat,7.1,3976,2069,1785,52.0,44.9
VA,Sussex County,Democrat,16.3,5036,2874,2055,57.1,40.8
VA,Tazewell County,Republican,66.3,18495,2895,15160,15.7,82.0
VA,Virginia Beach city,Republican,4.4,171876,76744,84389,44.7,49.1
VA,Warren County,Republican,37.1,17791,5165,11762,29.0,66.1
VA,Washington County,Republican,53.5,25715,5548,19309,21.6,75.1
VA,Waynesboro city,Republican,11.3,9114,3762,4798,41.3,52.6
VA,Westmoreland County,Republican,7.3,8291,3723,4331,44.9,52.2
VA,Williamsburg city,Democrat,43.5,7534,5199,1921,69.0,25.5
VA,Winchester city,Democrat,3.5,10574,5161,4786,48.8,45.3
VA,Wise County,Republican,62.0,14991,2687,11983,17.9,79.9
VA,Wythe County,Republican,54.9,13250,2765,10044,20.9,75.8
VA,York County,Republican,17.2,34062,12989,18823,38.1,55.3
VT,Addison County,Democrat,33.7,17592,11217,5297,63.8,30.1
VT,Bennington County,Democrat,22.2,16345,9539,5925,58.4,36.2
VT,Caledonia County,Democrat,7.0,12966,6445,5533,49.7,42.7
VT,Chittenden County,Democrat,46.8,77263,54463,18298,70.5,23.7
VT,Essex County,Republican,18.0,2706,1019,1506,37.7,55.7
VT,Franklin County,Democrat,3.1,19373,9351,8752,48.3,45.2
VT,Grand Isle County,Democrat,16.0,3778,2094,1487,55.4,39.4
VT,Lamoille County,Democrat,31.5,11641,7241,3570,62.2,30.7
VT,Orange County,Democrat,18.8,13464,7522,4997,55.9,37.1
VT,Orleans County,Democrat,0.3,10988,5181,5158,47.2,46.9
VT,Rutland County,Democrat,4.2,27660,13629,12471,49.3,45.1
VT,Washington County,Democrat,37.0,28654,18594,7993,64.9,27.9
VT,Windham County,Democrat,42.0,21151,14340,5462,67.8,25.8
VT,Windsor County,Democrat,32.1,27832,17544,8604,63.0,30.9
WA,Adams County,Republican,39.7,4081,1118,2740,27.4,67.1
WA,Asotin County,Republican,26.8,9684,3118,5712,32.2,59.0
WA,Benton County,Republican,26.6,76907,25173,45594,32.7,59.3
WA,Chelan County,Republican,15.7,27415,10770,15070,39.3,55.0
WA,Clallam County,Republican,1.7,32985,15154,15685,45.9,47.6
WA,Clark County,Republican,0.0,195784,90697,90590,46.3,46.3
WA,Columbia County,Republican,44.6,2171,523,1491,24.1,68.7
WA,Cowlitz County,Republican,13.7,45485,17842,24066,39.2,52.9
WA,Douglas County,Republican,31.5,11467,3600,7208,31.4,62.9
WA,Ferry County,Republican,30.6,3560,1091,2178,30.6,61.2
WA,Franklin County,Republican,17.1,20584,7839,11358,38.1,55.2
WA,Garfield County,Republican,45.9,1232,276,841,22.4,68.3
WA,Grant County,Republican,37.9,28260,7768,18482,27.5,65.4
WA,Grays Harbor County,Republican,7.0,26736,11378,13269,42.6,49.6
WA,Island County,Democrat,5.9,42425,20766,18259,48.9,43.0
WA,Jefferson County,Democrat,32.7,20100,12556,5986,62.5,29.8
WA,King County,Democrat,50.4,910823,657149,197781,72.1,21.7
WA,Kitsap County,Democrat,11.7,118625,60561,46762,51.1,39.4
WA,Kittitas County,Republican,14.5,18334,7190,9845,39.2,53.7
WA,Klickitat County,Republican,16.3,9859,3781,5390,38.4,54.7
WA,Lewis County,Republican,36.2,24995,7236,16273,28.9,65.1
WA,Lincoln County,Republican,50.2,5692,1238,4095,21.7,71.9
WA,Mason County,Republican,6.0,27767,11872,13539,42.8,48.8
WA,Okanogan County,Republican,21.4,10893,3980,6305,36.5,57.9
WA,Pacific County,Republican,6.9,10667,4597,5338,43.1,50.0
WA,Pend Oreille County,Republican,35.8,6788,1932,4364,28.5,64.3
WA,Pierce County,Democrat,7.5,322592,160306,136046,49.7,42.2
WA,San Juan County,Democrat,41.6,10589,7053,2651,66.6,25.0
WA,Skagit County,Democrat,3.2,54831,26076,24330,47.6,44.4
WA,Skamania County,Republican,12.6,5587,2207,2910,39.5,52.1
WA,Snohomish County,Democrat,16.7,309496,167943,116433,54.3,37.6
WA,Spokane County,Republican,8.3,208081,86590,103846,41.6,49.9
WA,Stevens County,Republican,40.8,16438,4348,11059,26.5,67.3
WA,Thurston County,Democrat,15.4,122301,65015,46219,53.2,37.8
WA,Wahkiakum County,Republican,21.6,2333,824,1328,35.3,56.9
WA,Walla Walla County,Republican,16.3,19718,7550,10775,38.3,54.6
WA,Whatcom County,Democrat,17.7,108223,59402,40247,54.9,37.2
WA,Whitman County,Democrat,0.5,12128,5521,5462,45.5,45.0
WA,Yakima County,Republican,15.4,72306,28484,39593,39.4,54.8
WI,Adams County,Republican,21.8,10107,3780,5983,37.4,59.2
WI,Ashland County,Democrat,8.9,7926,4136,3428,52.2,43.3
WI,Barron County,Republican,25.4,22514,7881,13595,35.0,60.4
WI,Bayfield County,Democrat,8.7,9491,4953,4125,52.2,43.5
WI,Brown County,Republican,10.8,127497,53358,67192,41.9,52.7
WI,Buffalo County,Republican,21.9,6921,2531,4049,36.6,58.5
WI,Burnett County,Republican,28.3,8719,2948,5412,33.8,62.1
WI,Calumet County,Republican,21.6,26429,9634,15345,36.5,58.1
WI,Chippewa County,Republican,19.2,31471,11875,17912,37.7,56.9
WI,Clark County,Republican,32.6,13548,4225,8645,31.2,63.8
WI,Columbia County,Republican,2.1,29287,13525,14160,46.2,48.3
WI,Crawford County,Republican,5.5,7678,3426,3844,44.6,50.1
WI,Dane County,Democrat,48.0,304729,217506,71270,71.4,23.4
WI,Dodge County,Republican,29.6,42818,13968,26643,32.6,62.2
WI,Door County,Republican,3.2,17398,8026,8584,46.1,49.3
WI,Douglas County,Democrat,7.6,22185,11342,9657,51.1,43.5
WI,Dunn County,Republican,11.1,22029,9025,11487,41.0,52.1
WI,Eau Claire County,Democrat,7.3,54080,27271,23301,50.4,43.1
WI,Florence County,Republican,46.5,2651,666,1897,25.1,71.6
WI,Fond du Lac County,Republican,26.8,51094,17391,31044,34.0,60.8
WI,Forest County,Republican,26.7,4507,1583,2787,35.1,61.8
WI,Grant County,Republican,9.5,24051,10047,12347,41.8,51.3
WI,Green County,Democrat,2.2,18791,9121,8693,48.5,46.3
WI,Green Lake County,Republican,37.7,9315,2700,6210,29.0,66.7
WI,Iowa County,Democrat,15.3,12123,6669,4809,55.0,39.7
WI,Iron County,Republican,23.5,3477,1273,2090,36.6,60.1
WI,Jackson County,Republican,11.8,9202,3821,4907,41.5,53.3
WI,Jefferson County,Republican,16.2,42324,16559,23409,39.1,55.3
WI,Juneau County,Republican,26.3,11736,4100,7188,34.9,61.2
WI,Kenosha County,Republican,0.3,75825,35770,36025,47.2,47.5
WI,Kewaunee County,Republican,27.9,10742,3623,6616,33.7,61.6
WI,La Crosse County,Democrat,9.6,62785,32402,26384,51.6,42.0
WI,Lafayette County,Republican,9.0,7602,3288,3977,43.3,52.3
WI,Langlade County,Republican,31.5,10093,3260,6436,32.3,63.8
WI,Lincoln County,Republican,20.8,14563,5370,8400,36.9,57.7
WI,Manitowoc County,Republican,21.7,39991,14563,23234,36.4,58.1
WI,Marathon County,Republican,18.2,68849,26476,39010,38.5,56.7
WI,Marinette County,Republican,33.8,19979,6243,12995,31.2,65.0
WI,Marquette County,Republican,24.4,7813,2808,4712,35.9,60.3
WI,Menominee County,Democrat,57.4,1279,1003,269,78.4,21.0
WI,Milwaukee County,Democrat,37.4,434970,288986,126091,66.4,29.0
WI,Monroe County,Republican,22.5,19554,7047,11442,36.0,58.5
WI,Oconto County,Republican,37.0,19924,5886,13255,29.5,66.5
WI,Oneida County,Republican,17.1,20837,8103,11677,38.9,56.0
WI,Outagamie County,Republican,12.7,93474,38087,49884,40.7,53.4
WI,Ozaukee County,Republican,19.3,53368,20167,30458,37.8,57.1
WI,Pepin County,Republican,23.6,3746,1345,2228,35.9,59.5
WI,Pierce County,Republican,13.7,21089,8380,11260,39.7,53.4
WI,Polk County,Republican,27.7,22691,7568,13864,33.4,61.1
WI,Portage County,Democrat,3.2,38123,18524,17310,48.6,45.4
WI,Price County,Republican,25.0,7560,2671,4562,35.3,60.3
WI,Racine County,Republican,4.4,93678,42506,46620,45.4,49.8
WI,Richland County,Republican,5.6,7962,3577,4021,44.9,50.5
WI,Rock County,Democrat,10.4,75043,39336,31483,52.4,42.0
WI,Rusk County,Republican,34.0,7029,2171,4564,30.9,64.9
WI,Sauk County,Republican,0.3,31238,14692,14791,47.0,47.3
WI,Sawyer County,Republican,22.9,7767,2846,4625,36.6,59.5
WI,Shawano County,Republican,34.0,19697,6056,12742,30.7,64.7
WI,Sheboygan County,Republican,16.7,58290,22636,32368,38.8,55.5
WI,St. Croix County,Republican,18.4,46819,17496,26123,37.4,55.8
WI,Taylor County,Republican,44.5,9417,2398,6589,25.5,70.0
WI,Trempealeau County,Republican,12.7,13581,5645,7370,41.6,54.3
WI,Vernon County,Republican,4.6,14193,6351,6994,44.7,49.3
WI,Vilas County,Republican,25.3,13453,4769,8169,35.4,60.7
WI,Walworth County,Republican,20.0,50570,18706,28848,37.0,57.0
WI,Washburn County,Republican,23.5,9059,3283,5404,36.2,59.7
WI,Washington County,Republican,40.4,76246,20854,51729,27.4,67.8
WI,Waukesha County,Republican,27.1,233273,79200,142521,34.0,61.1
WI,Waupaca County,Republican,30.2,25491,8303,16013,32.6,62.8
WI,Waushara County,Republican,32.3,11961,3802,7669,31.8,64.1
WI,Winnebago County,Republican,7.5,85892,37054,43447,43.1,50.6
WI,Wood County,Republican,19.3,37712,14232,21502,37.7,57.0
WV,Barbour County,Republican,54.8,6024,1213,4509,20.1,74.9
WV,Berkeley County,Republican,37.3,42770,12287,28210,28.7,66.0
WV,Boone County,Republican,54.3,8654,1783,6483,20.6,74.9
WV,Braxton County,Republican,43.4,5063,1315,3516,26.0,69.4
WV,Brooke County,Republican,42.2,9540,2549,6574,26.7,68.9
WV,Cabell County,Republican,25.5,32701,11306,19648,34.6,60.1
WV,Calhoun County,Republican,60.2,2604,456,2023,17.5,77.7
WV,Clay County,Republican,58.3,2958,566,2289,19.1,77.4
WV,Doddridge County,Republican,70.4,2826,360,2347,12.7,83.1
WV,Fayette County,Republican,39.6,15187,4246,10263,28.0,67.6
WV,Gilmer County,Republican,53.5,2528,537,1889,21.2,74.7
WV,Grant County,Republican,77.4,4945,510,4338,10.3,87.7
WV,Greenbrier County,Republican,41.1,13984,3743,9499,26.8,67.9
WV,Hampshire County,Republican,59.3,8557,1576,6646,18.4,77.7
WV,Hancock County,Republican,44.5,12642,3247,8870,25.7,70.2
WV,Hardy County,Republican,54.8,6022,1249,4544,20.7,75.5
WV,Harrison County,Republican,39.6,27868,7675,18687,27.5,67.1
WV,Jackson County,Republican,52.1,12108,2648,8959,21.9,74.0
WV,Jefferson County,Republican,15.4,24007,9458,13144,39.4,54.8
WV,Kanawha County,Republican,20.7,74996,27985,43464,37.3,58.0
WV,Lewis County,Republican,56.8,6885,1336,5245,19.4,76.2
WV,Lincoln County,Republican,54.7,6988,1435,5257,20.5,75.2
WV,Logan County,Republican,63.2,12315,2082,9866,16.9,80.1
WV,Marion County,Republican,33.5,22910,6926,14592,30.2,63.7
WV,Marshall County,Republican,51.0,13083,2894,9565,22.1,73.1
WV,Mason County,Republican,54.6,10115,2069,7597,20.5,75.1
WV,McDowell County,Republican,51.6,6179,1429,4614,23.1,74.7
WV,Mercer County,Republican,55.3,22919,4689,17362,20.5,75.8
WV,Mineral County,Republican,60.8,11410,2019,8957,17.7,78.5
WV,Mingo County,Republican,68.8,9469,1365,7876,14.4,83.2
WV,Monongalia County,Republican,10.4,35733,14568,18278,40.8,51.2
WV,Monroe County,Republican,57.3,5670,1089,4337,19.2,76.5
WV,Morgan County,Republican,54.4,7635,1568,5718,20.5,74.9
WV,Nicholas County,Republican,57.0,9385,1821,7169,19.4,76.4
WV,Ohio County,Republican,31.6,17819,5452,11077,30.6,62.2
WV,Pendleton County,Republican,51.7,3212,726,2388,22.6,74.3
WV,Pleasants County,Republican,55.0,3130,620,2342,19.8,74.8
WV,Pocahontas County,Republican,42.9,3619,924,2474,25.5,68.4
WV,Preston County,Republican,55.8,12611,2462,9501,19.5,75.3
WV,Putnam County,Republican,47.7,24443,5784,17455,23.7,71.4
WV,Raleigh County,Republican,52.8,29311,6362,21835,21.7,74.5
WV,Randolph County,Republican,44.9,10816,2724,7583,25.2,70.1
WV,Ritchie County,Republican,71.5,4040,490,3376,12.1,83.6
WV,Roane County,Republican,48.8,5234,1220,3772,23.3,72.1
WV,Summers County,Republican,46.6,4847,1186,3444,24.5,71.1
WV,Taylor County,Republican,49.5,6498,1483,4701,22.8,72.3
WV,Tucker County,Republican,52.1,3464,750,2557,21.7,73.8
WV,Tyler County,Republican,68.0,3621,505,2967,13.9,81.9
WV,Upshur County,Republican,56.7,9180,1763,6971,19.2,75.9
