total_population,median_household_income,median_household_income_black,median_household_income_hispanicOrLatino,median_household_income_white_notHispanic,proportion_white,proportion_white_notHispanic,proportion_black,proportion_hispanicOrLatino,proportion_asian,proportion_bachelorsDegreeOrHigher_white,proportion_bachelorsDegreeOrHigher_white_notHispanic,proportion_bachelorsDegreeOrHigher_black,proportion_bachelorsDegreeOrHigher_hispanicOrLatino,proportion_bachelorsDegreeOrHigher_asian,proportion_less_than_hs_white,proportion_less_than_hs_white_notHispanic,proportion_less_than_hs_black,proportion_less_than_hs_hispanicOrLatino,proportion_less_than_hs_asian,fips,state
58761,68315,50763,80917,75863,0.744490393288065,0.7255662769524,0.195639965283096,0.0317217201885604,0.0111979033712837,0.215169040162754,0.215574058871819,0.145006958942241,0.224248927038627,0.436170212765957,0.0531465014743868,0.0539228333528791,0.115431454418928,0.0407725321888412,0.0486322188449848,001,AL
233420,71039,38223,56507,76739,0.839679547596607,0.823241367492074,0.0833047725130666,0.0480250192785537,0.00876531573986805,0.255324033918713,0.257908732781366,0.10275134996143,0.12114183764496,0.305474095796676,0.049531117664466,0.0496406658999485,0.105374132167652,0.168153434433541,0.22238514173998,003,AL
24877,39712,25703,35265,61822,0.45459661534751,0.445552116412751,0.469027615870081,0.0483177231981348,0.00506491940346505,0.148996374568927,0.151299169974738,0.027768255056565,0.0174708818635607,0.26984126984127,0.125828985763551,0.122789606640202,0.197805965032568,0.321963394342762,0.206349206349206,005,AL
22251,50669,21563,57679,58896,0.758258055817716,0.742438542087996,0.20686710709631,0.0292121702395398,0.00310098422542807,0.09133475580844,0.0932808716707022,0.0278079513360852,0.0215384615384615,0.652173913043478,0.114153627311522,0.114709443099274,0.295024983706278,0.124615384615385,0,007,AL
59077,57440,40125,62054,57282,0.913062613199722,0.856746280278281,0.012339827682516,0.0968397176566176,0.00169270612928889,0.107376578113124,0.113782747856324,0.0192043895747599,0.0146827477713686,0.68,0.118203222038894,0.103904058165725,0.249657064471879,0.322321272504807,0,009,AL
10328,36136,26383,65179,76146,0.23208752904725,0.205751355538342,0.689097598760651,0.0878195197521301,0.00416343919442293,0.16270337922403,0.183529411764706,0.0394829282000843,0,0,0.121818940342094,0.114352941176471,0.166783757201068,0.399117971334068,1,011,AL
18981,44429,33716,20000,53713,0.515094041409831,0.50866656129814,0.44581423528792,0.0169643327538064,0.0128022759601707,0.126828270430602,0.127498705334024,0.0524698652800756,0.0559006211180124,0.0699588477366255,0.0642323821213051,0.0639047125841533,0.108957693216734,0.142857142857143,0.0987654320987654,013,AL
116162,54339,38769,45458,59390,0.717153630274961,0.704628019490023,0.220648749160655,0.0407706478882939,0.00658563041269951,0.150361318512472,0.151629179851193,0.0793180133432172,0.0557432432432432,0.135947712418301,0.0992725614001393,0.0987892634176736,0.0942608559946939,0.18179898648648599,0.250980392156863,015,AL
34612,48805,43419,81152,53852,0.567491043568705,0.542990870218421,0.407777649370161,0.0326187449439501,0.00173350283138796,0.106811933611649,0.110833244652549,0.0663879835624203,0.0690876882196634,0,0.105386416861827,0.101947430030861,0.136885362051863,0.193976970770593,0.0333333333333333,017,AL
25069,46621,56518,40883,46777,0.91284056005425,0.90745542303243,0.0402090230962543,0.0191072639514939,0.00107702740436396,0.111256773291383,0.111037847817486,0.0734126984126984,0.131524008350731,0,0.125327739905611,0.124884610312541,0.331349206349206,0.221294363256785,0.777777777777778,019,AL
45140,62471,33072,62073,64409,0.812871067789101,0.791182986264953,0.0943066016836509,0.0811696942844484,0.00507310589277802,0.103725506227346,0.104804838438708,0.0723514211886305,0.0248362445414847,0.423580786026201,0.109176137137874,0.108836870694966,0.0836269673478976,0.257096069868996,0.331877729257642,021,AL
12669,43299,32434,57679,51022,0.566737706212014,0.565316915305075,0.399557976162286,0.0112873944273423,0.0011839924224485,0.114623955431755,0.114912035744206,0.0677597787435796,0,0.866666666666667,0.116991643454039,0.117285674392628,0.138877913868036,0.153846153846154,0.133333333333333,023,AL
23058,47549,34358,57679,58722,0.514441842310695,0.512143290831815,0.454939717234799,0.0145285801023506,0.0039032006245121,0.147108413421008,0.146921839275129,0.0396568160152526,0.0328358208955224,0.133333333333333,0.0858202663968977,0.086205436531459,0.18417540514776,0.0477611940298507,0.0222222222222222,025,AL
14209,48074,33075,96250,51026,0.815046801323105,0.801252727144767,0.125976493771553,0.0307551551833345,0.00253360546132733,0.103358950004317,0.105138339920949,0.00726256983240223,0.0022883295194508,0,0.120628615836284,0.122705314009662,0.131284916201117,0.0823798627002288,0,027,AL
15144,51553,40240,50913,53798,0.926307448494453,0.922081352350766,0.0271394611727417,0.0264791336502905,9.904912836767e-4,0.118049615055603,0.117802921798911,0.143552311435523,0.0473815461346633,0.933333333333333,0.121685201026518,0.122242910340877,0.160583941605839,0.122194513715711,0,029,AL
53559,62199,37083,52742,70622,0.72506954946881,0.688493063724117,0.167982972049515,0.0840194925222652,0.0105117720644523,0.164829788329814,0.167430508474576,0.104368122707569,0.111777777777778,0.0799289520426288,0.0748828346294484,0.0721084745762712,0.141380460153384,0.142,0.325044404973357,031,AL
57270,56149,32984,35234,63913,0.780478435481055,0.776759210756068,0.16038065304697,0.0320761306093941,0.0037366858739305,0.137791400062643,0.137979094076655,0.090364725095264,0.0865541643984758,0.467289719626168,0.0808089847420466,0.0807687984713949,0.137506804572673,0.309744148067501,0.0373831775700935,033,AL
11576,39888,36496,57679,51672,0.496803731859019,0.496803731859019,0.484709744298549,0.00691085003455425,0.00310988251554941,0.124847852547383,0.124847852547383,0.0620210301194083,0,0.75,0.0792905581637976,0.0792905581637976,0.0744965246836571,0.15,0,035,AL
10329,52279,34764,57679,66026,0.664052667247555,0.642075709168361,0.302062155097299,0.0274954012973182,0,0.102201487097244,0.1041917973462,0.0490384615384615,0.0352112676056338,0.296456941497841,0.118384604169704,0.117913148371532,0.148717948717949,0.242957746478873,0.0573966585614558,037,AL
37542,48772,29645,46898,53916,0.836503116509509,0.824623088807203,0.122689254701401,0.0199509882265196,0.00580682968408716,0.125015921538658,0.125298791911622,0.0523230568823274,0.0640854472630174,0.44954128440367,0.101515730480194,0.101847664577815,0.101606600086843,0.129506008010681,0,039,AL
13205,48557,25502,51462,58327,0.710791366906475,0.698674744414994,0.231654676258993,0.0253691783415373,0.01166224914805,0.132857447261879,0.128116193366573,0.0402092186989212,0.259701492537313,0.792207792207792,0.1245471979544,0.125081292000867,0.14710689767898,0.0447761194029851,0,041,AL
88284,58119,63594,52172,57943,0.918365728784378,0.908092066512618,0.0108739975533506,0.0459426396629061,0.00314892845815776,0.130209553880879,0.130797056255457,0.0760416666666667,0.0663214990138067,0.471223021582734,0.104727604622766,0.104440563801921,0.090625,0.186883629191322,0.039568345323741,043,AL
49455,52813,36777,59620,58898,0.704013749873623,0.673056313820645,0.210615711252654,0.0701041350722879,0.0123546658578506,0.146767383749318,0.147749804722706,0.0998463901689708,0.0995096625324488,0.173486088379705,0.0938621937559238,0.0908490055879349,0.0974462365591398,0.173637150274012,0.202945990180033,045,AL
38326,37180,30015,43456,61397,0.277461775296144,0.270443041277462,0.690575588373428,0.011219537650681,0.00626206752596149,0.154880571750987,0.158224794983116,0.0890165111270639,0.0162790697674419,0.145833333333333,0.0859507240925334,0.0818137964302943,0.106396644878528,0.306976744186047,0.166666666666667,047,AL
71680,47920,23875,36992,50266,0.824525669642857,0.791085379464286,0.01455078125,0.153752790178571,0.00100446428571429,0.106984535210314,0.110642800458513,0.145733461169703,0.0134289084475093,0.277777777777778,0.135003891577273,0.133321576580548,0.152444870565676,0.259050902821885,0.208333333333333,049,AL
87694,73258,47751,54044,80159,0.738579606358474,0.724485141514813,0.208406504435879,0.0312336077724816,0.00686477980249504,0.186709691364696,0.188059748477169,0.111895381921646,0.0839722526469514,0.463455149501661,0.0639194676465593,0.0619520564116286,0.124753775443204,0.250821467688938,0.0332225913621262,051,AL
36755,41153,29818,57679,48125,0.619289892531628,0.601741259692559,0.30303360087063,0.0255747517344579,0.00244864644266086,0.108118794482031,0.110548446896053,0.039773747530975,0.0329787234042553,0.355555555555556,0.11545558386785,0.11882262512999,0.153348895672473,0.0170212765957447,0,053,AL
103348,52177,36149,51487,55335,0.779453883964857,0.770677710260479,0.152146146998491,0.044132445717382,0.00723768239346673,0.136974737756812,0.136362494977903,0.0828669549732892,0.07103705327779,0.207219251336898,0.0941716839426479,0.093850441944556,0.0918341388959552,0.193597895198421,0.0561497326203209,055,AL
16297,45650,30568,57679,50268,0.842302264220409,0.838559244032644,0.127262686383997,0.00374302018776462,0.00220899552064797,0.103810009470387,0.104273379189229,0.0260366441658631,0,0,0.120346761856196,0.119932679642909,0.092092574734812,0.213114754098361,0.333333333333333,057,AL
32011,47359,42344,42520,50474,0.776389366155384,0.752491331104933,0.042485395645247,0.184061728780732,0.00109337415263503,0.111656540457892,0.112753238126868,0.0639705882352941,0.0521045485403938,0.485714285714286,0.106747676336861,0.106858186648954,0.133088235294118,0.228445349626612,0,059,AL
26647,47608,29041,38971,53198,0.839118850151987,0.808158516906218,0.0927684167073217,0.0444702968439224,0.00536645776259992,0.10474060822898,0.108381704202461,0.037621359223301,0.0236286919831224,0.538461538461538,0.118336314847943,0.11497562108196,0.173543689320388,0.188185654008439,0,061,AL
7706,32796,26963,57679,63092,0.17298209187646,0.171424863742538,0.818193615364651,0.00311445626784324,0,0.300075018754689,0.293716881150643,0.0791435368754956,0.5,0.296456941497841,0.0952738184546136,0.0961392884178653,0.135289452815226,0.291666666666667,0.0573966585614558,063,AL
14742,35851,23398,57679,63974,0.384140550807217,0.384140550807217,0.567969067969068,0.00169583502916836,6.1050061050061e-4,0.164047324739537,0.164047324739537,0.0809745610892153,0,1,0.0865265760197775,0.0865265760197775,0.157052430431148,0,0,065,AL
17282,58395,27938,31094,68424,0.705589630829765,0.695058442309918,0.253153570188636,0.0271380627242217,0.00555491262585349,0.17910447761194,0.181818181818182,0.0843428571428571,0.0341151385927505,0.229166666666667,0.103247498769887,0.103646353646354,0.2208,0.189765458422175,0,067,AL
107040,55064,35137,51406,64729,0.665732436472347,0.648542600896861,0.272477578475336,0.0359118086696562,0.00922085201793722,0.189012068481617,0.191990780754826,0.0747102790920935,0.0866285119667013,0.422492401215805,0.0697726634858265,0.0669259579371939,0.122711376260029,0.166233090530697,0.083080040526849,069,AL
52618,46748,36625,27763,47829,0.897183473336121,0.887509977574214,0.0328974875517884,0.0320232620015964,0.00404804439545403,0.119301813251991,0.120537913017409,0.0860774119006355,0.0178041543026706,0.0516431924882629,0.129067107269954,0.129810060172595,0.0918544194107452,0.202373887240356,0.117370892018779,071,AL
672265,63595,44423,49322,84059,0.503334250630332,0.489317456657717,0.427216945698497,0.041575866659725,0.0174217012636386,0.326709498956776,0.332353450817903,0.146506129810622,0.111806797853309,0.447489754098361,0.0470248896191788,0.0443956698718046,0.0709115155482359,0.151484794275492,0.0435450819672131,073,AL
13885,49565,26731,57679,53730,0.857976233345337,0.857039971191934,0.109974792942024,0.00547353258912496,0.00165646380986676,0.0788214555527575,0.0789075630252101,0.0425671250818599,0,0.304347826086957,0.122723075631663,0.122605042016807,0.165029469548134,0.118421052631579,0.0869565217391304,075,AL
94329,56081,31670,58063,60539,0.84377020852548,0.833964104358151,0.0987713216508179,0.0297151459254312,0.00610628756798015,0.184691928837069,0.186278871699696,0.124932918321348,0.136282554405994,0.206597222222222,0.0727083123932053,0.0726098618226194,0.1086186540732,0.0966821262932572,0.0642361111111111,077,AL
33116,54786,39177,52308,55856,0.767634980070057,0.763165841285179,0.101793694890687,0.0250332165720498,0.00292909771711559,0.110223830691161,0.109603133779132,0.0839513497478493,0.124246079613993,0.43298969072165,0.135950592030211,0.136113639061449,0.112726194007713,0.0796139927623643,0.144329896907216,079,AL
175126,59288,39638,44609,69287,0.686677021116225,0.669352352020831,0.224769594463415,0.0387149823555611,0.0434772677957585,0.272429420814103,0.274473003983928,0.144856845260778,0.162684365781711,0.452456002101392,0.0394993971144651,0.0380221973878401,0.0786271371592612,0.0731563421828909,0.0655371683740478,081,AL
104199,80146,53476,53764,84890,0.768145567615812,0.74705131527174,0.131613547154963,0.0632251749057093,0.0183974894192843,0.22383808095952001,0.225610852753013,0.146128044334257,0.0757437765634487,0.462180490349504,0.0802848575712144,0.0792374296652193,0.108137669534782,0.150576806314511,0.072509128847157,083,AL
10153,33125,26110,57679,81159,0.245543189205161,0.245543189205161,0.748842706589186,0.00187136806855117,0,0.252707581227437,0.252707581227437,0.0681310009206892,0,0.296456941497841,0.0617729643000401,0.0617729643000401,0.131790082862028,0.421052631578947,0.0573966585614558,085,AL
19198,41206,36512,73370,71771,0.16319408271695,0.161370976143348,0.788727992499219,0.0235962079383269,0.00406292322116887,0.13405681455474,0.133634602969658,0.123695680887597,0.0132450331125828,0,0.0571337376316629,0.0577792123950936,0.116166952846388,0.165562913907285,0.128205128205128,087,AL
389781,78058,52552,56138,91033,0.653749156577668,0.63457428658657,0.244752822738923,0.0528784112103976,0.0248216306079568,0.351928231411315,0.355794537993491,0.216750524109015,0.17325699869002,0.469664082687339,0.0426655783124492,0.0405021326487295,0.0714360587002096,0.105186550870894,0.0711111111111111,089,AL
19180,42975,29299,57679,69760,0.45385818561001,0.445203336809176,0.508342022940563,0.0282586027111575,0.00787278415015641,0.139345203905801,0.141234336573369,0.137641025641026,0.361623616236162,0.324503311258278,0.0634118322802987,0.0645274622321115,0.0817435897435897,0.0018450184501845,0.0728476821192053,091,AL
29203,49743,27898,56850,50463,0.913365065233024,0.9077149607917,0.0381125226860254,0.0270520152039174,0.00291065986371263,0.0855921718591834,0.0849177606760223,0.0512129380053908,0.0531645569620253,0.482352941176471,0.135117909496495,0.134374528444243,0.215633423180593,0.154430379746835,0.305882352941176,093,AL
97923,58272,43889,52010,59193,0.857724947152354,0.790927565536187,0.0280424415101662,0.150638767194633,0.00612726325786587,0.154337964781941,0.163757262750161,0.0797523670793882,0.0346417192054776,0.185,0.0973199509471253,0.0878889606197547,0.186817188638019,0.173615348111992,0.191666666666667,095,AL
413878,55352,38667,48576,69770,0.566971426362358,0.558147570056877,0.362597190476421,0.0303591879732675,0.0202547610648549,0.201945818790831,0.201450185060929,0.107049329983808,0.137843215280541,0.234045091256114,0.0754420281517278,0.0748988117140322,0.0820411671808677,0.102029446876244,0.183824406537039,097,AL
19816,39965,28563,57679,58187,0.537192167945095,0.536536132418248,0.423092450545014,0.00222042793702059,0.00237182075090836,0.108031939877877,0.106941309255079,0.0746660305343511,0.295454545454546,0.127659574468085,0.118083607327384,0.118227990970655,0.115100190839695,0.159090909090909,0,099,AL
228132,56707,44847,43750,79471,0.327542826083145,0.316264268055336,0.590723791489138,0.0376843231111812,0.0333315799624779,0.344552547408428,0.351489951489951,0.157172220861809,0.0951494707456089,0.37519726459758,0.0462240541734138,0.0433125433125433,0.0988624474076713,0.131092241479586,0.0614150447133088,101,AL
123102,61588,40135,52374,66623,0.764049324950041,0.742839271498432,0.135099348507742,0.0880976750986986,0.00491462364543224,0.191428510674492,0.194816556400022,0.0779868919487704,0.0293222683264177,0.214876033057851,0.0811006209066939,0.077554814369293,0.116409115507185,0.276348547717842,0.17024793388429799,103,AL
8479,32332,30038,57679,45139,0.284349569524708,0.28364193890789,0.708102370562566,0.00967095176317962,8.2556905295435e-4,0.188718374118623,0.189189189189189,0.055962691538974,0,0,0.119867274989631,0.12016632016632,0.132578281145903,0,0,105,AL
18925,45339,29007,53571,61516,0.574900924702774,0.535852047556143,0.39661822985469,0.0521532364597094,5.2840158520475e-4,0.138327205882353,0.143772803471058,0.0580868638422595,0.083080040526849,0,0.0988051470588235,0.0863820136081254,0.117239541699973,0.295845997973658,0,107,AL
32997,42616,33328,37619,55137,0.566051459223566,0.552929054156438,0.372821771676213,0.024214322514168,0.0201230414886202,0.208801798907806,0.210578240613867,0.0922614209071696,0.102628285356696,0.227409638554217,0.0607131384516544,0.0588106330501507,0.0877906031539587,0.0926157697121402,0.0225903614457831,109,AL
22179,49879,34423,57679,58569,0.769556787952568,0.74633662473511,0.189503584471798,0.0301636683349114,0.00279543712520853,0.154089524255918,0.155923397571437,0.0554365929098263,0.0866965620328849,0,0.112491211624092,0.110916450190298,0.182012847965739,0.130044843049327,0.419354838709677,111,AL
58849,47420,37574,45833,57505,0.469370762459855,0.440500263385954,0.448775680130504,0.0586416081836565,0.00779962276334347,0.11765983636232,0.120472167573198,0.103634986747444,0.0935960591133005,0.213507625272331,0.0867424516689595,0.0831693862593064,0.12461188943582,0.109533468559838,0,113,AL
91719,73218,55787,60714,75841,0.852266160773667,0.845757149554618,0.0979622542766493,0.0253491642952932,0.00406676915361048,0.141808133659123,0.141919764863611,0.0849193099610462,0.0765591397849462,0.18230563002681,0.0854302856631145,0.0856623523951941,0.125765164162493,0.150537634408602,0.00804289544235925,115,AL
223916,90618,70207,67752,96568,0.780435520463031,0.758851533610818,0.130039836367209,0.058928348130549,0.0200566283784991,0.333398187145212,0.339561791206398,0.26845937220963,0.115043577112543,0.368514807392563,0.0360053103827138,0.0328862575697833,0.0466378185314925,0.157029177718833,0.0852816744600312,117,AL
12196,31726,25828,57679,64667,0.254919645785503,0.251639881928501,0.722613971794031,0.00696949819612988,0.00467366349622827,0.251527822450949,0.252199413489736,0.0906615227504822,0.0941176470588235,0,0.0414924412994532,0.0420332355816227,0.0778395552025417,0.0941176470588235,0,119,AL
81105,52457,38196,49563,61355,0.631107823192158,0.622698970470378,0.319252820417977,0.0246224030577646,0.00431539362554713,0.135290899855429,0.1360486298115,0.092109836635384107,0.056584877315974,0.214285714285714,0.107822451451569,0.107338032631079,0.140424052832812,0.13820731096645,0.408571428571429,121,AL
41251,53282,29006,57679,60323,0.691280211388815,0.68616518387433,0.265617803204771,0.0244842549271533,0.0046059489466922,0.163907981484079,0.164599894011659,0.0449028018618235,0.0148514851485149,0.447368421052632,0.107097769673166,0.107648825295884,0.183626905174774,0.21980198019802,0.142105263157895,123,AL
231558,61645,43897,59435,75292,0.621395071645117,0.604829027716598,0.32053308458356,0.0399942994843624,0.0164839910519179,0.232832252639187,0.236881751908206,0.106572175365795,0.0785012417665479,0.401624312287136,0.0463968753692082,0.0443903379434928,0.0713265608579666,0.131951193175683,0.0770238407126015,125,AL
64978,52987,31955,36650,54618,0.885761334605559,0.875665609898735,0.0598664163255256,0.0287481916956508,0.00189294838252947,0.109147771696638,0.109773458233009,0.0804627249357326,0.0342612419700214,0.536585365853659,0.123568760316219,0.124466159334962,0.114910025706941,0.102783725910064,0.0650406504065041,127,AL
15434,51184,23209,57679,63464,0.66722819748607,0.653362705714656,0.233769599585331,0.0169107165997149,0.00401710509265259,0.109632938434647,0.109282030940103,0.067350332594235,0.103448275862069,0,0.0802097494659157,0.0810194367314558,0.0834257206208426,0.0344827586206897,0,129,AL
10441,38208,28542,57679,54984,0.275452542859879,0.273920122593621,0.701848481946174,0.00210707786610478,3.831050665645e-4,0.138038942976356,0.138461538461538,0.0573144104803493,0.0454545454545455,1,0.0956189151599444,0.0940559440559441,0.171806768558952,0.272727272727273,0,131,AL
23655,49494,42344,60521,49372,0.932149651236525,0.923018389346861,0.0111181568378778,0.0324667089410273,0.00443880786303107,0.102902494331066,0.103920490977375,0.0304182509505703,0.00260416666666667,0.495238095238095,0.134331065759637,0.134560776770175,0.0684410646387833,0.295572916666667,0.0857142857142857,133,AL
3407,79961,42344,107857,98750,0.169063692398004,0.157323158203698,0.0537129439389492,0.118872908717347,0.198415027883769,0.369791666666667,0.371268656716418,0.0218579234972678,0.0987654320987654,0.174556213017751,0.107638888888889,0.0970149253731343,0.366120218579235,0.116049382716049,0.187869822485207,013,AK
5219,100662,42344,101250,132500,0.259819888867599,0.234144472121096,0.0385131251197547,0.153669285303698,0.406782908603181,0.221238938053097,0.242225859247136,0.18407960199005,0.043640897755611,0.0824305228450306,0.0206489675516224,0.0229132569558101,0.129353233830846,0.115960099750623,0.0970325011775789,016,AK
290674,95731,71951,71877,106126,0.591741951464527,0.552419549048074,0.0532176940490034,0.0968851703282715,0.0978415682173156,0.323829678379573,0.336673434055327,0.136143254250436,0.128542006959733,0.185337552742616,0.0248424455245227,0.0221330975126733,0.0409205507789773,0.0718343867623038,0.0753164556962025,020,AK
18538,64094,107688,102279,146250,0.0905167763512785,0.0880353867731147,0.0115977991153307,0.0215233574279858,0.0141331319451937,0.262812872467223,0.270220588235294,0.511627906976744,0.0601503759398496,0.16793893129771,0.00595947556615018,0.00612745098039216,0.0837209302325581,0.0100250626566416,0.083969465648855,050,AK
854,94167,42344,116250,105000,0.453161592505855,0.443793911007026,0.00351288056206089,0.0866510538641686,0.0562060889929742,0.310077519379845,0.303430079155673,0.333333333333333,0.0945945945945946,0.416666666666667,0.0129198966408269,0.0131926121372032,0,0.135135135135135,0,060,AK
7000,83068,42344,78276,88630,0.716428571428571,0.704857142857143,0.0161428571428571,0.0591428571428571,0.0698571428571429,0.249252243270189,0.241386299148764,0.327433628318584,0.29951690821256,0.0736196319018405,0.0241276171485543,0.0245237130117552,0,0.164251207729469,0.175869120654397,063,AK
2614,70606,42344,104474,71765,0.529839326702372,0.524100994644223,3.8255547054322e-4,0.0654169854628921,0.00459066564651875,0.305415162454874,0.305839416058394,0,0.146198830409357,0,0.044043321299639,0.0401459854014599,0,0.064327485380117,0,066,AK
2101,87292,42344,57679,87014,0.757258448357925,0.752498810090433,0.02284626368396,0.0166587339362208,0.0347453593526892,0.192960402262728,0.194180898165718,0,0,0.287671232876712,0.0245128849780013,0.0246679316888046,0.0208333333333333,0.428571428571429,0,068,AK
4854,69412,82500,130962,114773,0.159662134322208,0.142974866089823,0.0156571899464359,0.0333745364647713,0.0160692212608158,0.405161290322581,0.423631123919308,0.973684210526316,0.123456790123457,0.217948717948718,0.0348387096774194,0.0389048991354467,0,0.037037037037037,0,070,AK
96299,81655,58546,76066,86570,0.713673039180054,0.677774431717879,0.0413192244986968,0.0834691949033739,0.0314852698366546,0.242542851322644,0.247774594370988,0.155064086453883,0.124782284150286,0.225263852242744,0.0307598288857201,0.031546369639492,0.0246293038451872,0.0256282657377457,0.0910290237467018,090,AK
2079,68276,42344,119464,69830,0.809042809042809,0.728234728234728,0,0.0817700817700818,0.0327080327080327,0.264565992865636,0.293923381770145,0.0790960451977401,0.0117647058823529,0.338235294117647,0.0136741973840666,0.0105680317040951,0.085312188415457,0.0411764705882353,0,100,AK
2329,62344,42344,63281,84167,0.531558608844998,0.49720910261915,0.0038643194504079,0.098754830399313,0.0081580077286389,0.334410339256866,0.317789291882556,0,0.273913043478261,0.368421052631579,0.0234248788368336,0.0207253886010363,0,0.0217391304347826,0,105,AK
32108,95711,42344,55483,105373,0.63980939329762,0.618381711722935,0.0107449856733524,0.0716332378223496,0.0721627008845148,0.37472618410164,0.377738604885419,0.188405797101449,0.171739130434783,0.288303841173932,0.0247772964026676,0.0242760010073029,0.00579710144927536,0.0165217391304348,0.0539490720759603,110,AK
59235,76272,42344,67083,78706,0.795998987085338,0.779859880138432,0.00715793027770744,0.0442812526377986,0.0172364311640078,0.223918898856864,0.227124147635025,0.115566037735849,0.105223027068242,0.201762977473066,0.0355877924116138,0.0349821409243425,0.141509433962264,0.0419367136866184,0.122428991185113,122,AK
13910,82763,70577,52604,90878,0.640474478792236,0.61883537023724,0.00654205607476636,0.0564342199856219,0.0848310567936736,0.249410708272533,0.24814126394052,0.296703296703297,0.177070063694268,0.18728813559322,0.028847233135032,0.0298559479553903,0,0.021656050955414,0.0584745762711864,130,AK
13065,91138,42344,90899,100260,0.506084959816303,0.459778032912361,0.00918484500574053,0.0880214313050134,0.226865671641791,0.253176043557169,0.272515398701515,0.0333333333333333,0.0321739130434783,0.182186234817814,0.044162129461585,0.0246379224238389,0.00833333333333333,0.12695652173913,0.100202429149798,150,AK
8372,42663,42344,57679,64602,0.0316531294792164,0.0312947921643574,0.00836120401337793,0.00907787864309603,0.00167224080267559,0.0339622641509434,0.0343511450381679,0.971428571428571,0,0.785714285714286,0.0188679245283019,0.00763358778625954,0,0.157894736842105,0,158,AK
999,61607,42344,57679,106750,0.171171171171171,0.171171171171171,0.022022022022022,0.001001001001001,0.035035035035035,0.421052631578947,0.421052631578947,0.136363636363636,0,0,0.0350877192982456,0.0350877192982456,0,0,0,164,AK
108661,86435,115703,74712,87505,0.791958476362264,0.767368236993954,0.0128104839822936,0.0558986204802091,0.0180009386992573,0.171750624600546,0.173608529316527,0.15014367816092,0.130062561738558,0.113496932515337,0.0341525768403928,0.0338198433733495,0.0574712643678161,0.0444517616068489,0.0915132924335378,170,AK
10018,70121,128958,165078,117188,0.142044320223598,0.138850069874226,0.0102814933120383,0.0200638850069874,0.0129766420443202,0.430780042164441,0.438533429187635,0.271844660194175,0.0796019900497513,0.692307692307692,0.0154602951510892,0.0158159597411934,0,0,0.0384615384615385,180,AK
10924,83472,191484,57679,167750,0.318015378982058,0.312797510069572,0.0176675210545588,0.0391797876235811,0.0578542658366899,0.213586643638457,0.207491952004682,0.191709844559585,0.11214953271028,0.194620253164557,0.00431778929188256,0.00438981562774363,0.0569948186528497,0.100467289719626,0.0110759493670886,185,AK
7682,77647,88125,171071,151250,0.106482686800312,0.0959385576672741,0.0123665712054153,0.0255141890132778,0.0128872689403801,0.533007334963325,0.583446404341927,0.242105263157895,0.127551020408163,0.262626262626263,0.00611246943765281,0.0067842605156038,0,0.00510204081632653,0.0303030303030303,188,AK
3374,77826,42344,90329,88333,0.577356253704801,0.545939537640782,0.0115589804386485,0.0906935388263189,0.178423236514523,0.253080082135524,0.266558089033659,0.205128205128205,0.0457516339869281,0.122923588039867,0.0338809034907598,0.0304017372421281,0.0512820512820513,0.343137254901961,0.232558139534884,195,AK
5799,61779,42344,57176,61910,0.450594930160372,0.437316778754958,0.00379375754440421,0.0406966718399724,0.0137954819796517,0.220436280137773,0.221608832807571,0.318181818181818,0.0805084745762712,0.3125,0.0432453119020283,0.0445583596214511,0.227272727272727,0.0466101694915254,0,198,AK
8462,95261,42344,101131,96639,0.622666036398015,0.598912786575278,0.00685417159064051,0.0739777830300166,0.0788229732923659,0.315240083507307,0.320047355958958,0.517241379310345,0.121405750798722,0.185907046476762,0.030745872081989,0.0270323599052881,0,0.0942492012779553,0.0674662668665667,220,AK
1303,79583,42344,57679,79271,0.780506523407521,0.765157329240215,0.0306983883346124,0.0245587106676899,0.022256331542594,0.206489675516224,0.210631895687061,0.025,0.09375,0.551724137931035,0.0698131760078663,0.0712136409227683,0,0,0,230,AK
6888,75378,42344,66948,87031,0.749564459930314,0.717915214866434,0.00885598141695703,0.0712833914053426,0.031068524970964,0.162308735231455,0.167037411526795,0.0983606557377049,0.0672097759674134,0.0467289719626168,0.0271160178190974,0.0283114256825076,0,0,0,240,AK
2134,61000,42344,57679,64808,0.569821930646673,0.556232427366448,4.6860356138706e-4,0.0576382380506092,0.0084348641049672,0.17516447368421,0.171019376579612,0,0.178861788617886,0,0.0731907894736842,0.0749789385004212,0,0.016260162601626,0.388888888888889,275,AK
564,76875,42344,91750,106250,0.306737588652482,0.306737588652482,0.0212765957446809,0.0656028368794326,0.202127659574468,0.184971098265896,0.184971098265896,0,0.0810810810810811,0,0.00578034682080925,0.00578034682080925,0,0.135135135135135,0.0614035087719298,282,AK
5355,47826,42344,70179,64250,0.231372549019608,0.217553688141923,0.00186741363211951,0.0267040149393091,0.0134453781512605,0.275221953188055,0.274678111587983,0,0.20979020979021,0.0555555555555556,0.0347054075867635,0.0300429184549356,0,0.118881118881119,0.0277777777777778,290,AK
66054,37483,42344,54405,61653,0.205226027189875,0.18176037787265,0.00885639022617858,0.0701547218942078,0.00566203409331759,0.215697845972263,0.239297018157588,0.082051282051282,0.0347432024169184,0.264705882352941,0.0554735910298023,0.0396468432450441,0.112820512820513,0.109408718170047,0.0695187165775401,001,AZ
