state,biden_pct,trump_pct,margin,eevp,votes,timestamp
MO,52.1,46.7,5.399999999999999,2,77084,2020-11-04T01:46:50Z
MO,51.300000000000004,47.5,3.8000000000000043,3,79871,2020-11-04T01:47:01Z
MO,50.9,47.9,3,3,80810,2020-11-04T01:49:47Z
MO,50.4,48.3,2.1000000000000014,3,81778,2020-11-04T01:51:52Z
MO,50,48.699999999999996,1.3000000000000043,3,82665,2020-11-04T01:53:20Z
MO,49.7,49,0.7000000000000028,3,83416,2020-11-04T01:53:59Z
MO,65.2,33.7,31.5,10,304964,2020-11-04T01:54:22Z
MO,65.10000000000001,33.900000000000006,31.200000000000003,10,305598,2020-11-04T01:54:40Z
MO,64.4,34.5,29.900000000000006,10,309721,2020-11-04T01:55:00Z
MO,64.1,34.9,29.199999999999996,10,312488,2020-11-04T01:55:09Z
MO,63.9,35.099999999999994,28.800000000000004,10,313574,2020-11-04T01:57:05Z
MO,63.6,35.4,28.200000000000003,10,316029,2020-11-04T01:58:28Z
MO,63.2,35.699999999999996,27.500000000000007,10,318176,2020-11-04T01:59:04Z
MO,61.7,37.3,24.400000000000006,11,330793,2020-11-04T02:01:15Z
MO,61.3,37.6,23.699999999999996,11,334273,2020-11-04T02:04:03Z
MO,60.699999999999996,38.2,22.499999999999993,11,338303,2020-11-04T02:05:42Z
MO,60.3,38.6,21.699999999999996,11,342542,2020-11-04T02:06:50Z
MO,59.9,39,20.9,11,345748,2020-11-04T02:07:32Z
MO,59.5,39.4,20.1,11,349089,2020-11-04T02:09:12Z
MO,59.5,39.4,20.1,11,349629,2020-11-04T02:09:32Z
MO,59.099999999999994,39.800000000000004,19.29999999999999,11,352956,2020-11-04T02:10:17Z
MO,57.9,40.9,17,12,385452,2020-11-04T02:11:25Z
MO,57.49999999999999,41.3,16.199999999999996,13,390712,2020-11-04T02:11:52Z
MO,56.39999999999999,42.4,13.999999999999993,13,409662,2020-11-04T02:13:56Z
MO,56.2,42.6,13.600000000000001,13,411463,2020-11-04T02:15:00Z
MO,56.10000000000001,42.699999999999996,13.400000000000013,13,413803,2020-11-04T02:15:25Z
MO,55.900000000000006,42.9,13.000000000000007,13,416077,2020-11-04T02:16:47Z
MO,59.199999999999996,39.6,19.599999999999994,15,463065,2020-11-04T02:19:07Z
MO,58.099999999999994,40.8,17.299999999999997,15,476968,2020-11-04T02:20:14Z
MO,57.9,40.9,17,15,478855,2020-11-04T02:20:53Z
MO,57.49999999999999,41.3,16.199999999999996,16,495938,2020-11-04T02:21:47Z
MO,57.4,41.4,16,16,500487,2020-11-04T02:24:11Z
MO,56.89999999999999,41.9,14.999999999999993,17,510198,2020-11-04T02:25:07Z
MO,56.8,42,14.799999999999997,17,511037,2020-11-04T02:25:47Z
MO,56.49999999999999,42.3,14.199999999999996,17,514880,2020-11-04T02:26:14Z
MO,55.1,43.7,11.399999999999999,17,532048,2020-11-04T02:26:59Z
MO,54.800000000000004,44,10.800000000000004,17,537620,2020-11-04T02:28:21Z
MO,54,44.800000000000004,9.199999999999996,18,556768,2020-11-04T02:28:39Z
MO,53.900000000000006,44.9,9.000000000000007,18,558624,2020-11-04T02:29:51Z
MO,52.5,46.2,6.299999999999997,19,580732,2020-11-04T02:30:26Z
MO,52.2,46.6,5.600000000000001,19,588109,2020-11-04T02:30:57Z
MO,52,46.800000000000004,5.199999999999996,19,591300,2020-11-04T02:31:30Z
MO,51.800000000000004,47,4.800000000000004,19,595649,2020-11-04T02:31:49Z
MO,51.4,47.3,4.100000000000001,20,602973,2020-11-04T02:31:59Z
MO,51.4,47.3,4.100000000000001,20,602977,2020-11-04T02:33:00Z
MO,51.300000000000004,47.5,3.8000000000000043,20,605406,2020-11-04T02:33:03Z
MO,50.9,47.8,3.1000000000000014,20,615069,2020-11-04T02:34:17Z
MO,50.9,47.9,3,20,615881,2020-11-04T02:34:33Z
MO,50.5,48.3,2.200000000000003,20,625230,2020-11-04T02:35:48Z
MO,49.6,49.2,0.3999999999999986,21,643395,2020-11-04T02:37:09Z
MO,49.4,49.3,0.10000000000000142,21,646521,2020-11-04T02:38:19Z
MO,49.2,49.6,-0.3999999999999986,21,650672,2020-11-04T02:38:51Z
MO,49.2,49.6,-0.3999999999999986,21,650994,2020-11-04T02:40:35Z
MO,48.699999999999996,50,-1.3000000000000043,21,661472,2020-11-04T02:41:31Z
MO,48.6,50.2,-1.6000000000000014,22,666228,2020-11-04T02:41:40Z
MO,48.4,50.4,-2,22,671345,2020-11-04T02:41:51Z
MO,48.1,50.7,-2.6000000000000014,22,678415,2020-11-04T02:42:31Z
MO,48.199999999999996,50.5,-2.3000000000000043,23,707376,2020-11-04T02:43:45Z
MO,48.1,50.6,-2.5,23,720763,2020-11-04T02:45:35Z
MO,47.699999999999996,51,-3.3000000000000043,24,732421,2020-11-04T02:46:11Z
MO,47.5,51.2,-3.700000000000003,24,738054,2020-11-04T02:46:58Z
MO,46.7,52,-5.299999999999997,25,762779,2020-11-04T02:47:13Z
MO,46.5,52.1,-5.600000000000001,25,767386,2020-11-04T02:48:04Z
MO,46.2,52.5,-6.299999999999997,25,777140,2020-11-04T02:48:30Z
MO,45.800000000000004,52.800000000000004,-7,25,785994,2020-11-04T02:50:43Z
MO,46.7,51.9,-5.199999999999996,26,813703,2020-11-04T02:51:44Z
MO,46.7,52,-5.299999999999997,26,815722,2020-11-04T02:52:06Z
MO,46.6,52,-5.399999999999999,26,818119,2020-11-04T02:53:22Z
MO,46.300000000000004,52.300000000000004,-6,27,829058,2020-11-04T02:53:57Z
MO,46.1,52.5,-6.399999999999999,27,837931,2020-11-04T02:54:45Z
MO,46,52.6,-6.600000000000001,27,841170,2020-11-04T02:55:09Z
MO,45.800000000000004,52.800000000000004,-7,27,846509,2020-11-04T02:55:15Z
MO,45.7,53,-7.299999999999997,28,850043,2020-11-04T02:55:33Z
MO,45.7,53,-7.299999999999997,28,850046,2020-11-04T02:56:19Z
MO,45.2,53.400000000000006,-8.200000000000003,29,895969,2020-11-04T02:56:45Z
MO,45.1,53.5,-8.399999999999999,29,898537,2020-11-04T02:58:10Z
MO,45.1,53.5,-8.399999999999999,29,899683,2020-11-04T02:59:33Z
MO,45,53.6,-8.600000000000001,29,902782,2020-11-04T02:59:47Z
MO,43.6,55.00000000000001,-11.400000000000006,31,959206,2020-11-04T03:00:33Z
MO,43.2,55.300000000000004,-12.100000000000001,32,975515,2020-11-04T03:00:39Z
MO,43.2,55.400000000000006,-12.200000000000003,32,978821,2020-11-04T03:01:43Z
MO,43,55.50000000000001,-12.500000000000007,32,990173,2020-11-04T03:01:56Z
MO,42.9,55.7,-12.800000000000004,32,994614,2020-11-04T03:02:37Z
MO,42.6,55.900000000000006,-13.300000000000004,32,1002831,2020-11-04T03:04:26Z
MO,42.4,56.10000000000001,-13.70000000000001,33,1011715,2020-11-04T03:04:30Z
MO,42.3,56.2,-13.900000000000006,33,1019931,2020-11-04T03:05:32Z
MO,42.3,56.2,-13.900000000000006,33,1025950,2020-11-04T03:09:03Z
MO,42,56.49999999999999,-14.499999999999993,34,1047577,2020-11-04T03:09:31Z
MO,41.6,56.89999999999999,-15.29999999999999,35,1067498,2020-11-04T03:10:37Z
MO,40.8,57.699999999999996,-16.9,36,1108283,2020-11-04T03:11:51Z
MO,40.8,57.699999999999996,-16.9,36,1111616,2020-11-04T03:13:49Z
MO,40.400000000000006,58.099999999999994,-17.69999999999999,37,1150030,2020-11-04T03:14:34Z
MO,40.400000000000006,58.099999999999994,-17.69999999999999,37,1153537,2020-11-04T03:17:05Z
MO,40.300000000000004,58.199999999999996,-17.89999999999999,37,1157421,2020-11-04T03:17:52Z
MO,40.2,58.3,-18.099999999999994,38,1162995,2020-11-04T03:19:33Z
MO,39.800000000000004,58.699999999999996,-18.89999999999999,38,1187169,2020-11-04T03:20:28Z
MO,39.7,58.8,-19.099999999999994,39,1192039,2020-11-04T03:20:53Z
MO,39.6,58.9,-19.299999999999997,39,1197421,2020-11-04T03:21:23Z
MO,39.4,59.099999999999994,-19.699999999999996,39,1216371,2020-11-04T03:22:46Z
MO,39.300000000000004,59.099999999999994,-19.79999999999999,41,1255784,2020-11-04T03:23:32Z
MO,39.1,59.4,-20.299999999999997,41,1270404,2020-11-04T03:24:54Z
MO,39.900000000000006,58.5,-18.599999999999994,42,1301064,2020-11-04T03:25:02Z
MO,39.7,58.699999999999996,-18.999999999999993,42,1310902,2020-11-04T03:26:28Z
MO,39.4,59,-19.6,43,1331252,2020-11-04T03:27:01Z
MO,39.300000000000004,59.099999999999994,-19.79999999999999,44,1367965,2020-11-04T03:27:30Z
MO,39.300000000000004,59.099999999999994,-19.79999999999999,44,1367982,2020-11-04T03:28:43Z
MO,39.300000000000004,59.099999999999994,-19.79999999999999,44,1368012,2020-11-04T03:30:52Z
MO,38.9,59.4,-20.5,45,1394258,2020-11-04T03:31:28Z
MO,38.6,59.8,-21.199999999999996,47,1445713,2020-11-04T03:35:51Z
MO,38.7,59.599999999999994,-20.89999999999999,49,1513117,2020-11-04T03:35:58Z
MO,38.6,59.8,-21.199999999999996,49,1520111,2020-11-04T03:36:53Z
MO,38.5,59.9,-21.4,50,1532166,2020-11-04T03:42:44Z
MO,38.4,59.9,-21.5,50,1537828,2020-11-04T03:43:01Z
MO,38.7,59.599999999999994,-20.89999999999999,50,1553146,2020-11-04T03:43:34Z
MO,38.9,59.4,-20.5,51,1565549,2020-11-04T03:45:18Z
MO,38.4,59.9,-21.5,53,1624945,2020-11-04T03:48:39Z
MO,38.4,59.9,-21.5,53,1630311,2020-11-04T03:48:52Z
MO,38.4,60,-21.6,53,1632250,2020-11-04T03:49:38Z
MO,38.2,60.099999999999994,-21.89999999999999,54,1655148,2020-11-04T03:50:03Z
MO,38.3,60,-21.700000000000003,54,1663737,2020-11-04T03:51:26Z
MO,38.2,60.099999999999994,-21.89999999999999,54,1670238,2020-11-04T03:52:59Z
MO,38.3,60,-21.700000000000003,56,1726549,2020-11-04T03:53:36Z
MO,38.3,60,-21.700000000000003,56,1728812,2020-11-04T03:56:56Z
MO,37.8,60.5,-22.700000000000003,57,1776229,2020-11-04T03:57:50Z
MO,37.6,60.6,-23,59,1825376,2020-11-04T03:59:12Z
MO,37.6,60.6,-23,59,1825405,2020-11-04T04:03:32Z
MO,37.4,60.9,-23.5,60,1856986,2020-11-04T04:03:57Z
MO,37.4,60.9,-23.5,60,1857930,2020-11-04T04:05:12Z
MO,37.4,60.9,-23.5,60,1858352,2020-11-04T04:05:23Z
MO,37.3,61,-23.700000000000003,60,1863420,2020-11-04T04:06:21Z
MO,37.3,61,-23.700000000000003,60,1864947,2020-11-04T04:06:50Z
MO,37.5,60.699999999999996,-23.199999999999996,61,1894634,2020-11-04T04:10:25Z
MO,37.4,60.8,-23.4,62,1915785,2020-11-04T04:13:33Z
MO,39.1,59.099999999999994,-19.999999999999993,71,2187496,2020-11-04T04:14:30Z
MO,39.5,58.699999999999996,-19.199999999999996,72,2239803,2020-11-04T04:16:29Z
MO,39.4,58.8,-19.4,73,2267141,2020-11-04T04:31:08Z
MO,39.4,58.8,-19.4,74,2274175,2020-11-04T04:32:20Z
MO,39.4,58.8,-19.4,74,2274184,2020-11-04T04:35:02Z
MO,39.4,58.8,-19.4,76,2348495,2020-11-04T04:39:09Z
MO,40.8,57.4,-16.6,79,2433272,2020-11-04T04:39:14Z
MO,40.8,57.4,-16.6,79,2433321,2020-11-04T04:39:38Z
MO,42.1,56.10000000000001,-14.000000000000007,82,2546312,2020-11-04T04:43:58Z
MO,42.1,56.10000000000001,-14.000000000000007,82,2547002,2020-11-04T04:44:53Z
MO,42.199999999999996,55.900000000000006,-13.70000000000001,82,2526273,2020-11-04T04:47:25Z
MO,42,56.2,-14.200000000000003,83,2564688,2020-11-04T04:50:23Z
MO,41.9,56.2,-14.300000000000004,83,2570474,2020-11-04T04:55:16Z
MO,42,56.2,-14.200000000000003,83,2571858,2020-11-04T04:58:03Z
MO,41.9,56.3,-14.399999999999999,83,2573449,2020-11-04T04:58:18Z
MO,41.6,56.599999999999994,-14.999999999999993,85,2612671,2020-11-04T05:00:20Z
MO,41.6,56.599999999999994,-14.999999999999993,85,2627905,2020-11-04T05:04:31Z
MO,41.6,56.599999999999994,-14.999999999999993,86,2647198,2020-11-04T05:11:44Z
MO,41.6,56.599999999999994,-14.999999999999993,86,2650018,2020-11-04T05:14:23Z
MO,41.199999999999996,56.89999999999999,-15.699999999999996,87,2702533,2020-11-04T05:15:28Z
MO,41.199999999999996,56.89999999999999,-15.699999999999996,87,2702546,2020-11-04T05:25:16Z
MO,41.199999999999996,56.89999999999999,-15.699999999999996,87,2702582,2020-11-04T05:38:38Z
MO,41.199999999999996,56.89999999999999,-15.699999999999996,87,2702583,2020-11-04T05:39:27Z
MO,41.199999999999996,56.99999999999999,-15.799999999999997,88,2704737,2020-11-04T05:46:48Z
MO,41.5,56.699999999999996,-15.199999999999996,90,2766464,2020-11-04T05:49:40Z
MO,41.099999999999994,56.99999999999999,-15.899999999999999,99,2917008,2020-11-04T06:03:55Z
MO,41.4,56.8,-15.399999999999999,99,2986833,2020-11-04T06:30:46Z
MO,41.4,56.8,-15.399999999999999,99,2986933,2020-11-04T06:52:13Z
MO,41.3,56.89999999999999,-15.599999999999994,99,3002894,2020-11-04T07:19:54Z
MO,41.3,56.89999999999999,-15.599999999999994,99,3006780,2020-11-04T07:28:52Z
MO,41.3,56.89999999999999,-15.599999999999994,99,3010314,2020-11-04T07:53:50Z
MO,41.3,56.89999999999999,-15.599999999999994,99,3010315,2020-11-06T20:25:12Z
MO,41.3,56.89999999999999,-15.599999999999994,99,3010316,2020-11-09T14:44:02Z
MO,41.3,56.89999999999999,-15.599999999999994,99,3010317,2020-11-09T18:57:57Z
MO,41.3,56.89999999999999,-15.599999999999994,99,3010316,2020-11-09T22:06:22Z
MO,41.3,56.8,-15.5,99,3012493,2020-11-19T14:58:10Z
MO,41.3,56.8,-15.5,99,3020864,2020-11-19T18:00:22Z
MO,41.4,56.699999999999996,-15.299999999999997,99,3023471,2020-11-19T18:07:45Z
MO,41.4,56.699999999999996,-15.299999999999997,99,3027669,2020-11-19T18:10:36Z
MO,41.4,56.699999999999996,-15.299999999999997,99,3027991,2020-11-19T18:16:15Z
MO,41.4,56.8,-15.399999999999999,99,3024584,2020-11-19T22:49:20Z
MO,41.4,56.699999999999996,-15.299999999999997,99,3027991,2020-11-19T18:16:15Z
MO,41.4,56.699999999999996,-15.299999999999997,99,3028133,2020-11-20T14:47:17Z
MO,41.4,56.699999999999996,-15.299999999999997,99,3029586,2020-11-24T20:40:40Z
MO,41.4,56.699999999999996,-15.299999999999997,100,3029586,2020-12-08T19:15:56Z
MO,41.4,56.699999999999996,-15.299999999999997,100,3030407,2020-12-08T21:31:04Z
MO,41.4,56.699999999999996,-15.299999999999997,100,3030383,2020-12-09T03:28:56Z
MO,41.4,56.699999999999996,-15.299999999999997,100,3030382,2020-12-09T03:32:50Z
MO,41.4,56.699999999999996,-15.299999999999997,100,3030047,2020-12-09T13:45:29Z
MO,41.4,56.699999999999996,-15.299999999999997,100,3029617,2020-12-09T13:50:36Z
MO,41.4,56.699999999999996,-15.299999999999997,100,3028259,2020-12-09T13:55:50Z
MO,41.4,56.8,-15.399999999999999,100,3028323,2020-12-09T13:59:36Z
MO,41.4,56.8,-15.399999999999999,100,3028226,2020-12-09T14:15:33Z
MO,41.4,56.8,-15.399999999999999,100,3027722,2020-12-09T14:16:51Z
MO,41.4,56.8,-15.399999999999999,100,3027723,2020-12-09T14:24:13Z
MO,41.4,56.8,-15.399999999999999,100,3026745,2020-12-09T14:35:40Z
MO,41.4,56.8,-15.399999999999999,100,3026065,2020-12-09T14:40:33Z
MO,41.4,56.8,-15.399999999999999,100,3025962,2020-12-09T14:41:35Z
MO,41.4,56.8,-15.399999999999999,100,3025157,2020-12-08T21:26:53Z
MS,52.2,46.5,5.700000000000003,0,749,2020-11-04T01:33:46Z
MS,39.6,59.5,-19.9,0,1164,2020-11-04T01:35:52Z
MS,33.5,65.2,-31.700000000000003,0,1506,2020-11-04T01:51:17Z
MS,27.400000000000002,71.39999999999999,-43.999999999999986,0,2110,2020-11-04T01:54:13Z
MS,32.800000000000004,65.10000000000001,-32.300000000000004,2,31029,2020-11-04T02:00:12Z
MS,32.800000000000004,65.10000000000001,-32.300000000000004,2,31677,2020-11-04T02:03:39Z
MS,33.4,64.5,-31.1,2,33055,2020-11-04T02:07:11Z
MS,34.9,63,-28.1,3,36737,2020-11-04T02:08:14Z
MS,34.599999999999994,63.3,-28.700000000000003,3,37471,2020-11-04T02:09:10Z
MS,35.6,62.3,-26.699999999999996,3,40559,2020-11-04T02:13:48Z
MS,36.1,61.9,-25.799999999999997,3,41553,2020-11-04T02:17:19Z
MS,37.2,60.699999999999996,-23.499999999999993,4,48688,2020-11-04T02:19:02Z
MS,37.9,60.099999999999994,-22.199999999999996,4,50717,2020-11-04T02:19:41Z
MS,38.1,59.8,-21.699999999999996,4,51427,2020-11-04T02:19:51Z
MS,38.5,59.5,-21,4,53249,2020-11-04T02:20:20Z
MS,37.6,60.4,-22.799999999999997,4,54939,2020-11-04T02:20:52Z
MS,39.5,58.599999999999994,-19.099999999999994,4,58745,2020-11-04T02:24:32Z
MS,39.4,58.699999999999996,-19.299999999999997,5,60338,2020-11-04T02:25:29Z
MS,41.6,56.49999999999999,-14.899999999999991,5,65785,2020-11-04T02:26:24Z
MS,41.8,56.3,-14.5,5,67147,2020-11-04T02:28:32Z
MS,42.5,55.60000000000001,-13.100000000000009,5,69421,2020-11-04T02:29:56Z
MS,42.8,55.400000000000006,-12.600000000000009,5,73074,2020-11-04T02:30:47Z
MS,43.7,54.50000000000001,-10.800000000000004,6,75601,2020-11-04T02:30:54Z
MS,43.3,54.900000000000006,-11.600000000000009,6,77288,2020-11-04T02:31:42Z
MS,43.6,54.6,-11,6,79347,2020-11-04T02:32:21Z
MS,41.699999999999996,56.49999999999999,-14.799999999999997,6,84301,2020-11-04T02:34:54Z
MS,41.099999999999994,57.099999999999994,-16,6,85930,2020-11-04T02:35:31Z
MS,39.300000000000004,59,-19.699999999999996,7,92325,2020-11-04T02:35:56Z
MS,38.6,59.699999999999996,-21.099999999999994,7,95560,2020-11-04T02:37:24Z
MS,38.3,59.9,-21.6,7,97650,2020-11-04T02:38:25Z
MS,39,59.3,-20.299999999999997,8,105202,2020-11-04T02:43:47Z
MS,39.1,59.199999999999996,-20.099999999999994,8,106529,2020-11-04T02:44:47Z
MS,38.9,59.4,-20.5,8,107906,2020-11-04T02:46:59Z
MS,39.900000000000006,58.4,-18.499999999999993,9,115569,2020-11-04T02:48:47Z
MS,39,59.3,-20.299999999999997,10,137224,2020-11-04T02:49:13Z
MS,39,59.3,-20.299999999999997,11,143346,2020-11-04T02:49:47Z
MS,39.6,58.8,-19.199999999999996,11,147822,2020-11-04T02:50:14Z
MS,39.7,58.599999999999994,-18.89999999999999,11,149107,2020-11-04T02:50:35Z
MS,39.2,59.099999999999994,-19.89999999999999,11,152020,2020-11-04T02:51:39Z
MS,39.2,59.199999999999996,-19.999999999999993,12,156528,2020-11-04T02:54:00Z
MS,38.9,59.5,-20.6,12,158310,2020-11-04T02:55:41Z
MS,39.5,58.9,-19.4,13,170715,2020-11-04T02:56:45Z
MS,40.5,57.9,-17.4,14,179813,2020-11-04T02:59:03Z
MS,39.800000000000004,58.599999999999994,-18.79999999999999,14,189207,2020-11-04T03:02:36Z
MS,39.7,58.699999999999996,-18.999999999999993,15,200916,2020-11-04T03:09:21Z
MS,40.300000000000004,58.099999999999994,-17.79999999999999,15,203609,2020-11-04T03:09:40Z
MS,39.7,58.699999999999996,-18.999999999999993,16,209193,2020-11-04T03:13:33Z
MS,39.800000000000004,58.5,-18.699999999999996,16,210558,2020-11-04T03:15:03Z
MS,40.2,58.199999999999996,-17.999999999999993,16,219227,2020-11-04T03:16:19Z
MS,41.099999999999994,57.199999999999996,-16.1,17,227405,2020-11-04T03:16:53Z
MS,40.5,57.8,-17.299999999999997,18,234022,2020-11-04T03:17:23Z
MS,40.6,57.8,-17.199999999999996,18,237312,2020-11-04T03:18:14Z
MS,40.5,57.9,-17.4,18,239377,2020-11-04T03:18:55Z
MS,40.699999999999996,57.699999999999996,-17,19,246437,2020-11-04T03:19:27Z
MS,40.8,57.599999999999994,-16.799999999999997,19,247510,2020-11-04T03:20:32Z
MS,40.5,57.9,-17.4,19,250481,2020-11-04T03:21:40Z
MS,40.6,57.8,-17.199999999999996,19,254307,2020-11-04T03:22:53Z
MS,41.099999999999994,57.3,-16.200000000000003,20,262422,2020-11-04T03:25:53Z
MS,41,57.4,-16.4,20,265731,2020-11-04T03:27:15Z
MS,39.5,58.8,-19.299999999999997,21,285408,2020-11-04T03:29:06Z
MS,39.7,58.699999999999996,-18.999999999999993,22,289996,2020-11-04T03:31:48Z
MS,39.5,58.9,-19.4,22,298183,2020-11-04T03:33:00Z
MS,40.300000000000004,58.099999999999994,-17.79999999999999,24,313460,2020-11-04T03:33:44Z
MS,39.800000000000004,58.599999999999994,-18.79999999999999,24,318975,2020-11-04T03:34:42Z
MS,40.2,58.199999999999996,-17.999999999999993,24,321861,2020-11-04T03:35:04Z
MS,40,58.4,-18.4,25,327107,2020-11-04T03:39:45Z
MS,39.6,58.8,-19.199999999999996,25,332538,2020-11-04T03:40:42Z
MS,39.4,59,-19.6,25,334790,2020-11-04T03:40:52Z
MS,39.4,59,-19.6,25,336685,2020-11-04T03:44:17Z
MS,38.9,59.5,-20.6,26,349696,2020-11-04T03:47:13Z
MS,39.1,59.3,-20.199999999999996,27,354652,2020-11-04T03:47:18Z
MS,39,59.4,-20.4,27,363072,2020-11-04T03:49:14Z
MS,38.4,60,-21.6,28,375254,2020-11-04T03:52:24Z
MS,38.6,59.8,-21.199999999999996,29,380332,2020-11-04T03:52:48Z
MS,38.5,59.9,-21.4,29,386618,2020-11-04T03:53:33Z
MS,38.4,60,-21.6,30,392588,2020-11-04T03:54:02Z
MS,38.4,60,-21.6,32,425525,2020-11-04T03:54:21Z
MS,38.2,60.199999999999996,-21.999999999999993,32,431725,2020-11-04T03:54:40Z
MS,38,60.5,-22.5,33,441677,2020-11-04T03:55:23Z
MS,38.2,60.199999999999996,-21.999999999999993,34,448904,2020-11-04T03:56:37Z
MS,38.1,60.3,-22.199999999999996,34,453413,2020-11-04T03:58:11Z
MS,38.1,60.3,-22.199999999999996,34,454132,2020-11-04T03:58:42Z
MS,37.5,60.9,-23.4,35,463691,2020-11-04T04:01:49Z
MS,37.7,60.8,-23.099999999999994,35,467040,2020-11-04T04:02:26Z
MS,37.7,60.8,-23.099999999999994,36,473014,2020-11-04T04:03:21Z
MS,37.4,61.1,-23.700000000000003,36,484328,2020-11-04T04:04:34Z
MS,37.8,60.699999999999996,-22.9,37,490611,2020-11-04T04:04:49Z
MS,38.1,60.4,-22.299999999999997,37,494592,2020-11-04T04:05:19Z
MS,38.2,60.3,-22.099999999999994,38,509151,2020-11-04T04:05:41Z
MS,38.5,60,-21.5,39,517032,2020-11-04T04:06:07Z
MS,38.5,60,-21.5,39,517055,2020-11-04T04:07:04Z
MS,38.6,59.9,-21.299999999999997,39,520060,2020-11-04T04:10:52Z
MS,38.5,59.9,-21.4,40,532683,2020-11-04T04:10:57Z
MS,38.5,59.9,-21.4,40,535021,2020-11-04T04:13:42Z
MS,38.4,60,-21.6,40,537094,2020-11-04T04:19:55Z
MS,38.4,60,-21.6,40,537778,2020-11-04T04:21:25Z
MS,38.3,60.099999999999994,-21.799999999999997,41,548847,2020-11-04T04:21:34Z
MS,38.4,60,-21.6,42,552867,2020-11-04T04:24:15Z
MS,37.8,60.699999999999996,-22.9,43,570270,2020-11-04T04:24:26Z
MS,37.8,60.699999999999996,-22.9,43,577394,2020-11-04T04:26:53Z
MS,37.6,60.9,-23.299999999999997,44,585285,2020-11-04T04:28:34Z
MS,37.3,61.199999999999996,-23.9,44,590794,2020-11-04T04:29:07Z
MS,37.3,61.1,-23.800000000000004,45,595685,2020-11-04T04:30:05Z
MS,37.4,61.1,-23.700000000000003,45,597190,2020-11-04T04:40:11Z
MS,37.5,61,-23.5,45,599248,2020-11-04T04:48:30Z
MS,37.6,60.9,-23.299999999999997,45,603183,2020-11-04T04:50:36Z
MS,37.6,60.9,-23.299999999999997,46,612569,2020-11-04T04:52:34Z
MS,37.7,60.8,-23.099999999999994,46,615715,2020-11-04T04:53:10Z
MS,36.8,61.7,-24.900000000000006,49,648044,2020-11-04T04:53:54Z
MS,36.8,61.6,-24.800000000000004,49,650201,2020-11-04T05:01:23Z
MS,36.8,61.6,-24.800000000000004,49,655942,2020-11-04T05:02:45Z
MS,37.1,61.4,-24.299999999999997,51,676081,2020-11-04T05:03:08Z
MS,37.1,61.4,-24.299999999999997,51,680835,2020-11-04T05:03:26Z
MS,37,61.4,-24.4,51,682547,2020-11-04T05:04:21Z
MS,36.8,61.7,-24.900000000000006,52,696027,2020-11-04T05:06:36Z
MS,36.6,61.9,-25.299999999999997,54,713584,2020-11-04T05:09:35Z
MS,36.5,61.9,-25.4,54,719761,2020-11-04T05:09:40Z
MS,36.5,61.9,-25.4,54,721165,2020-11-04T05:10:14Z
MS,36.4,62,-25.6,56,743839,2020-11-04T05:10:46Z
MS,36.4,62,-25.6,56,748346,2020-11-04T05:11:01Z
MS,36.4,62,-25.6,56,749162,2020-11-04T05:11:48Z
MS,36.6,61.9,-25.299999999999997,57,757033,2020-11-04T05:13:01Z
MS,36.7,61.8,-25.099999999999994,57,759190,2020-11-04T05:14:05Z
MS,36.6,61.8,-25.199999999999996,57,763365,2020-11-04T05:32:45Z
