county,office_type,district,state,fips,margin_votes_1,margin_pct_1,democratic_percent_1,republican_percent_1,democratic_votes_1,republican_votes_1,margin_votes_2,margin_pct_2,democratic_percent_2,republican_percent_2,democratic_votes_2,republican_votes_2
Harrison,Senate,0,OH,067,-847,-14.6,42.7,57.3,2480,3327,-311,-4.5,45,49.5,3120,3431
Gallia,Senate,0,OH,053,-2920,-30.4,34.8,65.2,3355,6275,-1378,-14.8,40.5,55.3,3784,5162
Ross,Senate,0,OH,141,-2136,-9.2,45.4,54.6,10602,12738,-120,-0.4,47.1,47.5,13572,13692
Ashland,Senate,0,OH,005,-5576,-30.2,34.9,65.1,6472,12048,-6111,-26.1,33.6,59.7,7853,13964
Wayne,Senate,0,OH,169,-8829,-22.2,38.9,61.1,15495,24324,-9073,-18.8,37.7,56.5,18296,27369
Fayette,Senate,0,OH,047,-2652,-31.2,34.4,65.6,2914,5566,-2103,-20.4,37.3,57.7,3855,5958
Lucas,Senate,0,OH,095,50584,33.4,66.7,33.3,100807,50223,61942,31.5,63.7,32.2,125220,63278
Jackson,Senate,0,OH,079,-2440,-24.2,37.9,62.1,3815,6255,-1976,-15.5,39.8,55.3,5066,7042
Portage,Senate,0,OH,133,4072,6.8,53.4,46.6,32303,28231,4214,5.8,49.9,44.1,35992,31778
Crawford,Senate,0,OH,033,-3804,-26.2,36.9,63.1,5345,9149,-3911,-20.6,36.7,57.3,6965,10876
Hamilton,Senate,0,OH,061,63288,18.8,59.4,40.6,200404,137116,36893,9.3,52.9,43.6,208611,171718
Knox,Senate,0,OH,083,-5877,-25.8,37.1,62.9,8413,14290,-5961,-21.8,36.3,58.1,9909,15870
Wyandot,Senate,0,OH,175,-1989,-24.6,37.7,62.3,3062,5051,-2326,-22.9,35.6,58.5,3603,5929
Ozaukee,Senate,0,WI,089,-8016,-15.8,42.1,57.9,21464,29480,-17162,-31.3,33.2,64.5,18213,35375
St. Croix,Senate,0,WI,109,-2304,-5.8,47.1,52.9,18765,21069,-4294,-9.5,44,53.5,20021,24315
Portage,Senate,0,WI,097,5660,16.4,58.2,41.8,20170,14510,5759,15.1,56.2,41.1,21451,15692
Iowa,Senate,0,WI,049,3435,31,65.5,34.5,7270,3835,2821,22.9,60.3,37.4,7447,4626
Calumet,Senate,0,WI,015,-2081,-8.8,45.6,54.4,10741,12822,-3059,-11.8,42.4,54.2,10976,14035
Ashland,Senate,0,WI,003,2182,31.6,65.8,34.2,4533,2351,2388,28.5,63.3,34.8,5295,2907
Vilas,Senate,0,WI,125,-1858,-14.9,42.5,57.4,5308,7166,-1543,-11.4,42.7,54.1,5749,7292
Oconto,Senate,0,WI,083,-3350,-19.2,40.4,59.6,7042,10392,-1230,-6.3,45.1,51.4,8752,9982
Marquette,Senate,0,WI,077,-454,-6.4,46.8,53.2,3337,3791,-290,-3.7,46.9,50.6,3742,4032
Winnebago,Senate,0,WI,139,4903,6.4,53.2,46.8,40185,35282,1249,1.4,49,47.6,42749,41500
Fond Du Lac,Senate,0,WI,039,-6431,-14.4,42.8,57.2,19065,25496,-8259,-15.8,40.7,56.5,21257,29516
Bayfield,Senate,0,WI,007,2308,26.4,63.2,36.8,5541,3233,2539,26.4,62.5,36.1,6009,3470
Manitowoc,Senate,0,WI,071,-2254,-6.4,46.8,53.2,16541,18795,-1024,-2.5,46.9,49.4,19596,20620
Racine,Senate,0,WI,101,4184,4.8,52.4,47.6,45397,41213,4655,4.6,51,46.4,51509,46854
Shawano,Senate,0,WI,115,-3024,-17,41.5,58.5,7414,10438,-1639,-8.3,44.2,52.5,8752,10391
Marinette,Senate,0,WI,075,-2211,-12.8,43.6,56.4,7520,9731,-397,-2,47.6,49.6,9579,9976
Rock,Senate,0,WI,105,17294,25.4,62.7,37.3,42616,25322,16858,21.3,59.2,37.9,46839,29981
Kewaunee,Senate,0,WI,061,-871,-9.2,45.4,54.6,4287,5158,-271,-2.5,47.2,49.7,5147,5418
Dodge,Senate,0,WI,027,-5475,-14.6,42.7,57.3,16007,21482,-6778,-15.4,40.8,56.2,17848,24626
Green,Senate,0,WI,045,3562,21,60.5,39.5,10294,6732,2763,14.4,56,41.6,10709,7946
Richland,Senate,0,WI,103,1020,14.6,57.3,42.7,4000,2980,728,8.7,53.6,44.9,4511,3783
Trempealeau,Senate,0,WI,121,893,7.4,53.7,46.3,6526,5633,1446,11,54.1,43.1,7140,5694
Taylor,Senate,0,WI,119,-1977,-24.6,37.7,62.3,3028,5005,-1239,-13.5,41.3,54.8,3807,5046
Florence,Senate,0,WI,037,-709,-32.8,33.6,66.4,729,1438,-675,-26.5,35.7,62.2,908,1583
Adams,Senate,0,WI,001,-317,-3.4,48.3,51.7,4537,4854,753,7.6,52.6,45,5156,4403
Sawyer,Senate,0,WI,113,-221,-2.8,48.6,51.4,3938,4159,283,3.2,50.9,47.7,4441,4158
Monroe,Senate,0,WI,081,-408,-2.4,48.8,51.2,8151,8559,-1261,-6.6,45.1,51.7,8622,9883
Washington,Senate,0,WI,131,-24030,-34.2,32.9,67.1,23072,47102,-30213,-39,29.2,68.2,22680,52893
Buffalo,Senate,0,WI,011,-23,-0.4,49.8,50.2,2945,2968,92,1.3,49.1,47.8,3374,3282
Langlade,Senate,0,WI,067,-1350,-14.8,42.6,57.4,3889,5239,-677,-6.7,45.1,51.8,4571,5248
Jackson,Senate,0,WI,053,759,9.6,54.8,45.2,4370,3611,1087,11.9,54.4,42.5,4979,3892
Jefferson,Senate,0,WI,055,-1754,-4.6,47.7,52.3,18055,19809,-4297,-9.9,43.9,53.8,19065,23362
La Crosse,Senate,0,WI,063,14571,25.6,62.8,37.2,35731,21160,7918,12.7,54.9,42.2,34153,26235
Brown,Senate,0,WI,009,3382,3,51.5,48.5,59132,55750,-1421,-1.2,48,49.2,60317,61738
Clark,Senate,0,WI,019,-1474,-12.6,43.7,56.3,5084,6558,-713,-5.3,45.5,50.8,6154,6867
Price,Senate,0,WI,099,-379,-5.6,47.2,52.8,3136,3515,209,2.7,49.6,46.9,3827,3618
Lincoln,Senate,0,WI,069,-438,-3.2,48.4,51.6,6463,6901,470,3.2,49.5,46.3,7364,6894
Columbia,Senate,0,WI,021,3556,13.2,56.6,43.4,15230,11674,2614,8.7,53.1,44.4,16013,13399
Pepin,Senate,0,WI,091,-49,-1.6,49.2,50.8,1529,1578,110,3.1,50.5,47.4,1811,1701
Eau Claire,Senate,0,WI,035,10657,22,61,39,29614,18957,6008,11.2,54.1,42.9,29008,23000
Iron,Senate,0,WI,051,-146,-4.8,47.6,52.4,1459,1605,-87,-2.5,48.3,50.8,1696,1783
Marathon,Senate,0,WI,073,-3577,-5.8,47.1,52.9,29084,32661,-2916,-4.3,46.2,50.5,31722,34638
Waukesha,Senate,0,WI,133,-52043,-23.6,38.2,61.8,84147,136190,-83497,-35.1,31.4,66.5,74762,158259
Douglas,Senate,0,WI,031,4764,25.6,62.8,37.2,11689,6925,7121,31.7,65,33.3,14591,7470
Menominee,Senate,0,WI,078,676,60.6,80.3,19.7,896,220,802,63.1,79.9,16.8,1015,213
Chippewa,Senate,0,WI,017,-32,-0.2,49.9,50.1,13798,13830,111,0.4,48.5,48.1,14756,14645
Walworth,Senate,0,WI,127,-4545,-10,45,55,20299,24844,-6670,-13,41.7,54.7,21354,28024
Forest,Senate,0,WI,041,-183,-4.6,47.7,52.3,1879,2062,257,5.7,51.3,45.6,2285,2028
Rusk,Senate,0,WI,107,-727,-12,44,56,2654,3381,-92,-1.3,46.9,48.2,3295,3387
Oneida,Senate,0,WI,085,-774,-4,48,52,9338,10112,-134,-0.6,47.5,48.1,10035,10169
Wood,Senate,0,WI,141,-907,-2.8,48.6,51.4,15992,16899,687,1.8,49.2,47.4,18717,18030
Crawford,Senate,0,WI,023,1149,17.6,58.8,41.2,3852,2703,1203,15.8,56.7,40.9,4316,3113
Green Lake,Senate,0,WI,047,-1671,-20.6,39.7,60.3,3222,4893,-1964,-20.6,38.2,58.8,3632,5596
Outagamie,Senate,0,WI,087,264,0.4,50.2,49.8,41618,41354,-2917,-3.1,46.7,49.8,43237,46154
Dunn,Senate,0,WI,033,1120,6.1,53,46.9,9743,8623,633,2.9,49.7,46.8,10658,10025
Pierce,Senate,0,WI,093,969,5.6,52.8,47.2,9216,8247,405,1.9,49.8,47.9,10237,9832
Vernon,Senate,0,WI,123,2036,15.7,57.8,42.1,7495,5459,1493,10.6,53.8,43.2,7524,6031
Waushara,Senate,0,WI,137,-1672,-15.8,42.1,57.9,4434,6106,-1025,-8.7,44.1,52.8,5210,6235
Barron,Senate,0,WI,005,-1340,-7.2,46.4,53.6,8571,9911,-156,-0.7,48.1,48.8,10640,10796
Kenosha,Senate,0,WI,059,9115,13.6,56.8,43.2,38296,29181,9565,12.1,54.2,42.1,42802,33237
Waupaca,Senate,0,WI,135,-3283,-14.8,42.6,57.4,9509,12792,-2589,-10.2,43.3,53.5,10999,13588
Grant,Senate,0,WI,043,1694,8.8,54.4,45.6,10554,8860,1031,4.4,50.8,46.4,11956,10925
Milwaukee,Senate,0,WI,079,168742,43,71.5,28.5,280426,111684,157031,32.9,65.5,32.6,312094,155063
Polk,Senate,0,WI,095,-1946,-10.4,44.8,55.2,8299,10245,-1110,-5,46.1,51.1,10176,11286
Sheboygan,Senate,0,WI,117,-4484,-8.4,45.8,54.2,24183,28667,-6998,-11.2,42.8,54,26680,33678
Burnett,Senate,0,WI,013,-1050,-14,43,57,3239,4289,-299,-3.6,47.3,50.9,3991,4290
Door,Senate,0,WI,029,1948,11.6,55.8,44.2,9442,7494,966,5.6,51.5,45.9,8949,7983
Washburn,Senate,0,WI,129,-526,-6.7,46.6,53.3,3664,4190,-38,-0.4,48.8,49.2,4396,4434
Juneau,Senate,0,WI,057,-771,-7.6,46.2,53.8,4658,5429,-442,-3.9,46.7,50.6,5363,5805
Lafayette,Senate,0,WI,065,692,10.6,55.3,44.7,3592,2900,564,7.2,52.6,45.4,4110,3546
Sauk,Senate,0,WI,111,5094,17.6,58.8,41.2,16960,11866,3678,11.6,54.6,43,17232,13554
Dane,Senate,0,WI,025,162535,55.4,77.7,22.3,228050,65515,118100,39.5,68.9,29.4,206303,88203
Queen Anne'S,Senate,0,MD,035,-4350,-19.1,37.2,56.3,8463,12813,-4994,-21.8,29.6,51.4,6774,11768
Anne Arundel,Senate,0,MD,003,30509,13.3,53.7,40.4,122910,92401,11662,4.9,42,37.1,98684,87022
Montgomery,Senate,0,MD,031,239644,58.9,77.3,18.4,314568,74924,174795,44.3,65.6,21.3,259043,84248
St. Mary'S,Senate,0,MD,037,-4544,-11.3,41.9,53.2,16849,21393,-2154,-5.1,37.6,42.7,15972,18126
Harford,Senate,0,MD,025,-10828,-9.8,41.6,51.4,45921,56749,-2899,-2.4,34.4,36.8,40071,42970
Somerset,Senate,0,MD,039,-230,-3,47.1,50.1,3652,3882,637,7.2,44.3,37.1,3958,3321
Wicomico,Senate,0,MD,045,895,2.7,49.1,46.4,16539,15644,1091,2.9,40.3,37.4,14986,13895
Calvert,Senate,0,MD,009,-2529,-6.5,44.5,51,17372,19901,-203,-0.5,38.8,39.3,15854,16057
Cecil,Senate,0,MD,015,-6614,-19.1,38,57.1,13237,19851,-3577,-9.2,35.8,45,13943,17520
Caroline,Senate,0,MD,011,-2209,-19.6,37.7,57.3,4265,6474,-1476,-12,33.4,45.4,4096,5572
Kent,Senate,0,MD,029,1098,12.8,53.5,40.7,4588,3490,613,6.9,44,37.1,3934,3321
Talbot,Senate,0,MD,041,1004,5.5,50.1,44.6,9054,8050,-920,-5.1,39.9,45,7311,8231
Allegany,Senate,0,MD,001,-5193,-22.3,36.8,59.1,8597,13790,-5100,-19.1,32.7,51.8,8710,13810
Garrett,Senate,0,MD,023,-4984,-45.5,25.8,71.3,2817,7801,-4592,-40.1,27.3,67.4,3119,7711
Washington,Senate,0,MD,043,-8363,-16.6,39.6,56.2,19956,28319,-8375,-14.7,32,46.7,18171,26546
Frederick,Senate,0,MD,021,8218,7.7,51.7,44,55256,47038,-4069,-3.8,39.3,43.1,41724,45793
Worcester,Senate,0,MD,047,-3046,-12.8,41.4,54.2,9840,12886,-1526,-6.4,35.7,42.1,8538,10064
Charles,Senate,0,MD,017,27002,41.8,69.5,27.7,44874,17872,24247,35.4,58.1,22.7,39805,15558
Prince George'S,Senate,0,MD,033,262835,82.5,90.1,7.6,286975,24140,255978,74.8,81.3,6.5,278389,22411
Howard,Senate,0,MD,027,57270,40,67,27,96067,38797,33563,24.2,53.1,28.9,73524,39961
Carroll,Senate,0,MD,013,-16493,-22.1,34.9,57,25986,42479,-18439,-22.8,26.1,48.9,21108,39547
Baltimore,Senate,0,MD,005,91255,28.2,60.9,32.7,197530,106275,92804,26.5,51.9,25.4,181326,88522
Dorchester,Senate,0,MD,019,64,0.5,48.2,47.7,5928,5864,724,5.3,43.2,37.9,5909,5185
Sagadahoc,Senate,0,ME,023,-4777,-24.5,7.7,32.2,1507,6284,-3971,-19.2,8.8,28,1818,5789
Oxford,Senate,0,ME,017,-8369,-32,8.2,40.2,2141,10510,-4695,-16.5,13.5,30,3822,8517
Kennebec,Senate,0,ME,011,-16771,-29.3,8.5,37.8,4837,21608,-11097,-17.8,12.9,30.7,8116,19213
Franklin,Senate,0,ME,007,-3811,-26.3,9.6,35.9,1383,5194,-2686,-16.9,13.1,30,2079,4765
Penobscot,Senate,0,ME,019,-21836,-33,8.9,41.9,5856,27692,-18113,-23.5,12.4,35.9,9580,27693
Aroostook,Senate,0,ME,003,-8945,-31.8,6.5,38.3,1822,10767,-6134,-18.9,16,34.9,5200,11334
Washington,Senate,0,ME,029,-4673,-34.7,8.2,42.9,1097,5770,-3480,-22.9,14.7,37.6,2249,5729
Piscataquis,Senate,0,ME,021,-3044,-39.9,7,46.9,534,3578,-2634,-29.8,10.4,40.2,919,3553
Cumberland,Senate,0,ME,005,-19791,-12.6,12.9,25.5,20262,40053,-20849,-13,13,26,20942,41791
York,Senate,0,ME,031,-21298,-21.9,11.8,33.7,11551,32849,-15475,-14.6,14.9,29.5,15741,31216
Somerset,Senate,0,ME,025,-8338,-39.1,7,46.1,1493,9831,-5595,-22.9,13.9,36.8,3387,8982
Hancock,Senate,0,ME,009,-6868,-24,10.3,34.3,2969,9837,-5610,-18.6,13.7,32.3,4143,9753
Lincoln,Senate,0,ME,015,-5222,-26.9,8.2,35.1,1592,6814,-4788,-23.3,9,32.3,1850,6638
Waldo,Senate,0,ME,027,-5289,-26.4,9.8,36.2,1976,7265,-4398,-21.4,12.3,33.7,2523,6921
Knox,Senate,0,ME,013,-4036,-19.3,10.7,30,2234,6270,-3596,-16.5,11.7,28.2,2533,6129
Androscoggin,Senate,0,ME,001,-14615,-31.6,9.4,41,4316,18931,-8829,-17.2,13.3,30.5,6792,15621
Cochise,Senate,0,AZ,003,-9546,-20.8,37.8,58.6,17383,26929,-6495,-14.2,40.6,54.8,18583,25078
Mohave,Senate,0,AZ,015,-30995,-42.7,26.5,69.2,19214,50209,-21111,-31.9,30.5,62.4,20251,41362
La Paz,Senate,0,AZ,012,-1656,-32,31.2,63.2,1609,3265,-971,-20.4,36,56.4,1707,2678
Apache,Senate,0,AZ,001,8488,33.2,63.8,30.6,16298,7810,8775,34.8,65.2,30.4,16455,7680
Maricopa,Senate,0,AZ,013,60256,4.2,50.4,46.2,732761,672505,-79508,-6.6,44.4,51,534048,613556
Graham,Senate,0,AZ,009,-3502,-32.5,31.2,63.7,3368,6870,-3581,-30.6,32.3,62.9,3771,7352
Yavapai,Senate,0,AZ,025,-25148,-22.9,36.7,59.6,40160,65308,-22391,-23.7,35.6,59.3,33625,56016
Santa Cruz,Senate,0,AZ,023,5413,39.6,67.6,28,9241,3828,5837,43.2,70,26.8,9454,3617
Pinal,Senate,0,AZ,021,-13387,-11.3,42.6,53.9,50395,63782,-9563,-9.5,42.5,52,42714,52277
Yuma,Senate,0,AZ,027,-2652,-6,44.8,50.8,19880,22532,-2546,-6.6,45.4,52,17697,20243
Gila,Senate,0,AZ,007,-4537,-21.8,36.7,58.5,7643,12180,-3711,-18.4,38.2,56.6,7700,11411
Greenlee,Senate,0,AZ,011,-374,-14.4,40.1,54.5,1042,1416,-23,-0.8,46.1,46.9,1341,1364
Navajo,Senate,0,AZ,017,-2143,-5.8,44.7,50.5,16624,18767,-1343,-3.6,46,49.6,16881,18224
Coconino,Senate,0,AZ,005,14991,26.8,61.2,34.4,34240,19249,8383,18,56.5,38.5,26361,17978
Pima,Senate,0,AZ,019,60692,15.4,56.2,40.8,221242,160550,47449,13.6,55.2,41.6,193072,145623
Kent,Governor,0,DE,001,5020,5.9,51.9,46,44352,39332,1178,1.7,49.7,48,35955,34777
New Castle,Governor,0,DE,003,109133,38.9,68.4,29.5,191678,82545,88134,35.2,66.2,31,165973,77839
Sussex,Governor,0,DE,005,-11562,-9.1,44.7,53.8,56873,68435,-7760,-7.6,45.2,52.8,46476,54236
Adams,Governor,0,IN,001,-7298,-51.6,15.1,66.7,2143,9441,-4136,-31.7,32.7,64.4,4272,8408
Allen,Governor,0,IN,003,-44511,-26.5,32,58.5,53895,98406,-18579,-12.7,42.1,54.8,61879,80458
Bartholomew,Governor,0,IN,005,-12946,-35.9,25,60.9,9013,21959,-7194,-22.5,37,59.5,11869,19063
Benton,Governor,0,IN,007,-2144,-52.3,16.4,68.7,671,2815,-1117,-30.5,32.7,63.2,1201,2318
Blackford,Governor,0,IN,009,-2400,-45.4,17.7,63.1,933,3333,-862,-18,38.8,56.8,1857,2719
Boone,Governor,0,IN,011,-14076,-36.6,25.1,61.7,9661,23737,-7401,-23,36.9,59.9,11868,19269
Brown,Governor,0,IN,013,-2572,-28.7,26.6,55.3,2381,4953,-1287,-16.2,40.2,56.4,3201,4488
Carroll,Governor,0,IN,015,-4508,-47.4,16.5,63.9,1569,6077,-2458,-28.4,33.8,62.2,2923,5381
Cass,Governor,0,IN,017,-5460,-36,22.3,58.3,3373,8833,-2397,-16.8,39.8,56.6,5662,8059
Clark,Governor,0,IN,019,-15592,-27.2,33.2,60.4,19077,34669,-8147,-16.2,40.3,56.5,20293,28440
Clay,Governor,0,IN,021,-6384,-52.4,14.6,67,1780,8164,-2197,-19.9,38.5,58.4,4260,6457
Clinton,Governor,0,IN,023,-5565,-43.1,18.7,61.8,2406,7971,-3006,-25.8,35.3,61.1,4120,7126
Crawford,Governor,0,IN,025,-1822,-37.5,25.6,63.1,1242,3064,-457,-10.3,43.1,53.4,1924,2381
Daviess,Governor,0,IN,027,-6782,-57.2,12.9,70.1,1531,8313,-2411,-22.5,37.7,60.2,4049,6460
Dearborn,Governor,0,IN,029,-13794,-54.6,18,72.6,4559,18353,-10670,-45.9,25.6,71.5,5936,16606
Decatur,Governor,0,IN,031,-6349,-51.8,12.7,64.5,1562,7911,-3940,-36.4,30.4,66.8,3291,7231
De Kalb,Governor,0,IN,033,-9749,-50,16.9,66.9,3293,13042,-5161,-31.2,32.2,63.4,5340,10501
Delaware,Governor,0,IN,035,-11191,-23.4,32.6,56,15638,26829,1418,3.1,49.7,46.6,22195,20777
Dubois,Governor,0,IN,037,-9817,-45.5,21.2,66.7,4586,14403,-2650,-13.3,40.9,54.2,8171,10821
Elkhart,Governor,0,IN,039,-25711,-34.5,27.6,62.1,20512,46223,-16412,-24.9,36.1,61,23749,40161
Fayette,Governor,0,IN,041,-5226,-52,17,69,1707,6933,-2116,-22.8,36.2,59,3369,5485
Floyd,Governor,0,IN,043,-10024,-24.1,35.9,60,14948,24972,-5607,-15.2,41,56.2,15176,20783
Fountain,Governor,0,IN,045,-4039,-50.8,14.5,65.3,1150,5189,-2388,-31.9,32.2,64.1,2404,4792
Franklin,Governor,0,IN,047,-6943,-58.7,14.3,73,1690,8633,-5098,-47.4,25.1,72.5,2697,7795
Fulton,Governor,0,IN,049,-3833,-42,17.6,59.6,1603,5436,-2165,-25.7,35.4,61.1,2977,5142
Gibson,Governor,0,IN,051,-8617,-53.5,18.5,72,2990,11607,-3234,-20.8,38.5,59.3,5969,9203
Grant,Governor,0,IN,053,-10998,-40.7,21.6,62.3,5849,16847,-5671,-22.7,36.9,59.6,9257,14928
Greene,Governor,0,IN,055,-7068,-48.1,17.1,65.2,2511,9579,-224,-1.6,48.1,49.7,6610,6834
Hamilton,Governor,0,IN,057,-59035,-30.5,30.3,60.8,58714,117749,-30205,-19.5,38.9,58.4,60176,90381
Hancock,Governor,0,IN,059,-17109,-40,19.9,59.9,8538,25647,-10331,-28.5,34,62.5,12350,22681
Harrison,Governor,0,IN,061,-9569,-47.4,22.3,69.7,4514,14083,-5387,-29.3,34.2,63.5,6303,11690
Hendricks,Governor,0,IN,063,-27518,-31.2,26.3,57.5,23179,50697,-18027,-24.2,36.4,60.6,27180,45207
Henry,Governor,0,IN,065,-8363,-39.7,19.6,59.3,4128,12491,-3218,-16,37.6,53.6,7551,10769
Howard,Governor,0,IN,067,-14488,-35.8,24.3,60.1,9871,24359,-4091,-11.1,42.7,53.8,15812,19903
Huntington,Governor,0,IN,069,-8955,-50.5,15.8,66.3,2804,11759,-5151,-32.8,31.4,64.2,4941,10092
Jackson,Governor,0,IN,071,-8480,-44.3,16.9,61.2,3234,11714,-5707,-32.8,32.3,65.1,5613,11320
Jasper,Governor,0,IN,073,-7474,-48.6,18.9,67.5,2904,10378,-3356,-25.5,35.8,61.3,4730,8086
Jay,Governor,0,IN,075,-3987,-47.4,14.8,62.2,1240,5227,-1668,-21.3,37.6,58.9,2935,4603
Jefferson,Governor,0,IN,077,-5365,-36.9,25.5,62.4,3711,9076,-2132,-16.2,40.6,56.8,5373,7505
Jennings,Governor,0,IN,079,-5617,-46.2,15.9,62.1,1930,7547,-3480,-31.5,32.7,64.2,3609,7089
Johnson,Governor,0,IN,081,-29837,-38.6,22.8,61.4,17630,47467,-20202,-30.2,33.4,63.6,22263,42465
Knox,Governor,0,IN,083,-8401,-53.1,17.7,70.8,2809,11210,2086,13.5,55.8,42.3,8597,6511
Kosciusko,Governor,0,IN,085,-17245,-48.4,16.2,64.6,5784,23029,-13842,-43.2,26.4,69.6,8454,22296
Lagrange,Governor,0,IN,087,-5830,-55.1,16,71.1,1690,7520,-3365,-35,30.7,65.7,2951,6316
Lake,Governor,0,IN,089,17511,8,51.7,43.7,112352,94841,62494,31.7,64.7,33,127491,64997
La Porte,Governor,0,IN,091,-7996,-16.4,37.3,53.7,18133,26129,5674,12.8,54.5,41.7,24139,18465
Lawrence,Governor,0,IN,093,-9755,-46.8,17.3,64.1,3616,13371,-5281,-28.3,34.3,62.6,6402,11683
Madison,Governor,0,IN,095,-15180,-29.3,27.5,56.8,14254,29434,-3538,-6.6,44.8,51.4,24041,27579
Marion,Governor,0,IN,097,51070,13.1,52.1,39,203475,152405,98654,27.1,62.1,35,226116,127462
Marshall,Governor,0,IN,099,-9120,-46.1,20.3,66.4,4025,13145,-3709,-20.8,38,58.8,6772,10481
Martin,Governor,0,IN,101,-2523,-49.2,13.9,63.1,709,3232,-1006,-21.1,38.2,59.3,1823,2829
Miami,Governor,0,IN,103,-6769,-47.1,17,64.1,2439,9208,-3498,-26.4,34.7,61.1,4596,8094
Monroe,Governor,0,IN,105,8428,13.4,52.8,39.4,33033,24605,16389,28.1,62.4,34.3,36304,19915
Montgomery,Governor,0,IN,107,-7775,-45.2,16.4,61.6,2812,10587,-4211,-27.8,34.3,62.1,5201,9412
Morgan,Governor,0,IN,109,-16559,-46,15.6,61.6,5602,22161,-11074,-35.8,30.3,66.1,9356,20430
Newton,Governor,0,IN,111,-3210,-49,17.5,66.5,1148,4358,-1418,-24.6,35.9,60.5,2066,3484
Noble,Governor,0,IN,113,-9261,-48.5,17,65.5,3237,12498,-4963,-29.8,33.2,63,5512,10475
Ohio,Governor,0,IN,115,-1569,-49.3,20.1,69.4,641,2210,-809,-28.3,34.8,63.1,996,1805
Orange,Governor,0,IN,117,-3639,-41.5,22.3,63.8,1952,5591,-1856,-23.1,37,60.1,2971,4827
Owen,Governor,0,IN,119,-4005,-40.7,18.8,59.5,1852,5857,-2012,-23.7,36.2,59.9,3073,5085
Parke,Governor,0,IN,121,-3639,-52.2,16.2,68.4,1127,4766,-1216,-18.3,39.3,57.6,2608,3824
Perry,Governor,0,IN,123,-3005,-34.8,29.1,63.9,2518,5523,702,8.8,53.2,44.4,4222,3520
Pike,Governor,0,IN,125,-3107,-50.6,17.8,68.4,1092,4199,-443,-7.4,45.2,52.6,2671,3114
Porter,Governor,0,IN,127,-12599,-14.6,38.6,53.2,33397,45996,8650,11.3,54.1,42.8,41563,32913
Posey,Governor,0,IN,129,-6875,-51.9,21,72.9,2773,9648,-2174,-17.4,40.3,57.7,5028,7202
Pulaski,Governor,0,IN,131,-2855,-49.5,17.7,67.2,1019,3874,-932,-17.7,39.4,57.1,2069,3001
Putnam,Governor,0,IN,133,-6499,-39.3,17.4,56.7,2876,9375,-4045,-27.6,34.5,62.1,5049,9094
Randolph,Governor,0,IN,135,-5536,-50.4,16.9,67.3,1863,7399,-2473,-24.3,35.5,59.8,3621,6094
Ripley,Governor,0,IN,137,-7287,-51.3,15.7,67,2231,9518,-5408,-42.3,27.7,70,3540,8948
Rush,Governor,0,IN,139,-3734,-47.4,15.4,62.8,1215,4949,-1953,-27.3,34.2,61.5,2440,4393
St. Joseph,Governor,0,IN,141,-12086,-10.5,42.4,52.9,48610,60696,8996,8.1,52.5,44.4,57835,48839
Scott,Governor,0,IN,143,-3767,-37.8,23,60.8,2295,6062,-1039,-11.6,42.8,54.4,3830,4869
Shelby,Governor,0,IN,145,-8770,-44.2,17.6,61.8,3499,12269,-4836,-27.1,34.5,61.6,6162,10998
Spencer,Governor,0,IN,147,-4811,-45.1,23.1,68.2,2461,7272,-1481,-15.2,41.2,56.4,4030,5511
Starke,Governor,0,IN,149,-4704,-46.2,19.9,66.1,2026,6730,-791,-8.9,43.5,52.4,3903,4694
Steuben,Governor,0,IN,151,-8468,-52.6,18.3,70.9,2939,11407,-4263,-29.2,33.7,62.9,4917,9180
Sullivan,Governor,0,IN,153,-4459,-50,17.4,67.4,1550,6009,1097,12.9,55.4,42.5,4720,3623
Switzerland,Governor,0,IN,155,-2024,-49.7,20.1,69.8,822,2846,-737,-20.5,38.4,58.9,1379,2116
Tippecanoe,Governor,0,IN,157,-11800,-16.5,36.8,53.3,26179,37979,93,0.1,48.2,48.1,30234,30141
Tipton,Governor,0,IN,159,-3969,-49.1,14.9,64,1200,5169,-2220,-29.7,33.4,63.1,2492,4712
Union,Governor,0,IN,161,-1930,-55.8,17.4,73.2,603,2533,-1243,-38.1,28.7,66.8,936,2179
Vanderburgh,Governor,0,IN,163,-19248,-24.9,35.2,60.1,27242,46490,-5818,-8,44.7,52.7,32370,38188
Vermillion,Governor,0,IN,165,-3407,-46.2,20.7,66.9,1531,4938,60,0.9,48.6,47.7,3339,3279
Vigo,Governor,0,IN,167,-11918,-27.5,32.3,59.8,13999,25917,5069,12.8,55,42.2,21841,16772
Wabash,Governor,0,IN,169,-6690,-46.1,16.7,62.8,2421,9111,-4374,-32.9,32,64.9,4262,8636
Warren,Governor,0,IN,171,-2337,-52.4,15.1,67.5,672,3009,-1278,-32.6,32.1,64.7,1260,2538
Warrick,Governor,0,IN,173,-13629,-40.6,27.1,67.7,9074,22703,-5984,-20.3,38.8,59.1,11434,17418
Washington,Governor,0,IN,175,-5511,-45.7,19.9,65.6,2408,7919,-3700,-33,32,65,3593,7293
Wayne,Governor,0,IN,177,-9380,-33.9,27.3,61.2,7534,16914,-3954,-15.4,37,52.4,9518,13472
Wells,Governor,0,IN,179,-7404,-52.7,14,66.7,1967,9371,-4864,-37.1,29.8,66.9,3902,8766
White,Governor,0,IN,181,-5356,-48,17.8,65.8,1978,7334,-2488,-24.8,35.7,60.5,3586,6074
